    @RELATION synapse-1.0-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,1,0.75,9,9,2,0,0.75,9,0,0,4,10,0,3,9,0,1,0,1,1,0,1,0,1,0,0,1,0,3,9,0,1,0,1,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,3,5,7,8,4,5,1,0.190476,4,4,1,0,0.190476,4,2,2,7,7,1,17,19,1,1,1,0,1,0,0,0,4,9,0,2,0,17,19,1,1,1,0,1,0,0,0,4,9,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,2,4,5,7,8,5,7,0,0,0,0,0,1,0,0,2,2,7,7,1,20,24,5,1,1,0,2,0,0,0,9,9,0,5,0,20,24,5,1,1,0,2,0,0,0,9,9,0,5,0,false
    0.941176,1,5,1,0.52,0.75,13,12,1,4,3,5,4,21,20,1,2,0,0.272727,6,6,0,1,0.272727,6,1,1,15,22,1,16,25,0,1,0,0,1,0,0,0,3,8,0,2,0,16,25,0,1,0,0,1,0,0,0,3,8,0,2,0,false
    0.220447,1,4,1,0.144737,0.192982,11,11,1,3,2,14,6,20,20,5,10,0,0.109375,7,7,0,4,0.109375,7,1,1,14,21,1,57,76,4,1,4,0,5,0,3,0,7,30,0,5,0,57,76,4,1,4,0,5,0,3,0,7,30,0,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,1,2,5,1,1,2,0.5,0.444444,4,4,1,1,0.444444,4,3,4,0,0,1,5,7,4,4,0,0,1,0,1,0,14,1,0,14,1,5,7,4,4,0,0,1,0,1,0,14,1,0,14,1,false
    0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,2,1,0.473684,9,9,2,0,0.473684,9,3,3,0,0,1,10,18,2,1,1,0,1,0,1,0,5,4,0,3,0,10,18,2,1,1,0,1,0,1,0,5,4,0,3,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,5,1,1,4,6,1,0.4,10,10,2,0,0.4,10,3,3,0,0,1,15,25,6,1,1,0,2,0,1,0,11,7,0,6,0,15,25,6,1,1,0,2,0,1,0,11,7,0,6,0,false
    0,0,0,0,0,0,0,0,1,1,1,4,6,1,0,6,8,0.333333,0.289474,11,9,1,2,0.289474,11,2,2,0,0,1,27,38,2,1,2,1,2,0,2,0,3,16,0,2,0,27,38,2,1,2,1,2,0,2,0,3,16,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,4,1,0,6,9,0.333333,0.189189,7,7,1,2,0.189189,7,2,2,0,0,1,30,38,5,1,1,1,3,0,2,0,8,15,0,5,0,30,38,5,1,1,1,3,0,2,0,8,15,0,5,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0.328767,24,24,1,0,0.328767,24,0,0,0,0,0,49,77,38,0,38,0,0,38,0,0,0,0,38,0,0,49,77,38,0,38,0,0,38,0,0,0,0,38,0,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,3,1,0,1,3,0.333333,0.45,9,7,1,2,0.45,9,2,2,0,0,1,11,18,1,1,1,1,2,0,2,0,3,4,0,2,0,11,18,1,1,1,1,2,0,2,0,3,4,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,5,4,1,0,3,6,0,0,0,0,0,3,0,0,2,2,0,0,1,23,30,5,1,1,1,3,0,2,0,8,11,0,5,0,23,30,5,1,1,1,3,0,2,0,8,11,0,5,0,false
    0,0,0,0,0,0,0,0,1,4,3,10,5,1,1,7,10,0,0.0612245,3,0,0,3,0.0612245,3,1,1,0,0,1,46,59,1,1,1,1,3,0,2,0,3,27,0,2,0,46,59,1,1,1,1,3,0,2,0,3,27,0,2,0,false
    0,0,0,0,0,0,0,0,1,4,2,12,2,1,1,5,7,0.5,0.137255,7,6,1,1,0.137255,7,0,0,0,0,0,44,55,4,0,4,0,2,0,1,0,2,25,0,1,0,44,55,4,0,4,0,2,0,1,0,2,25,0,1,0,false
    0.214744,2,10,4,0.213793,0.247934,31,30,1,4,3,22,5,1,0,13,15,0.333333,0.110294,15,13,1,2,0.110294,15,2,2,0,0,1,121,145,12,1,12,1,2,0,2,0,3,79,0,2,0,121,145,12,1,12,1,2,0,2,0,3,79,0,2,0,false
    0.162963,1,3,1,0.134831,0.147059,12,10,1,2,1,14,4,1,0,12,15,0.333333,0.1375,11,11,1,2,0.1375,11,2,2,0,0,1,69,89,7,1,3,1,3,0,2,0,8,39,0,5,0,69,89,7,1,3,1,3,0,2,0,8,39,0,5,0,false
    0.26284,1,3,1,0.246575,0.266667,18,16,1,4,3,14,7,1,0,9,11,0.333333,0.15493,11,9,1,2,0.15493,11,3,3,0,0,1,60,73,3,1,2,1,2,0,2,0,4,38,0,2,0,60,73,3,1,2,1,2,0,2,0,4,38,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,1,8,6,1,0,9,12,0.333333,0.155556,7,7,1,2,0.155556,7,3,3,0,0,1,38,50,6,1,1,1,3,0,2,0,10,20,0,5,0,38,50,6,1,1,1,3,0,2,0,10,20,0,5,0,false
    0.142857,1,2,1,0.142857,0.186441,11,11,1,4,4,17,6,1,0,9,11,0.333333,0.24359,19,13,1,2,0.24359,19,2,2,0,0,1,59,77,2,1,2,1,2,0,2,0,3,38,0,2,0,59,77,2,1,2,1,2,0,2,0,3,38,0,2,0,false
    0.249057,1,3,1,0.190476,0.196078,12,10,1,3,2,12,4,1,0,8,11,0.333333,0.174603,11,11,1,2,0.174603,11,2,2,0,0,1,52,63,5,1,1,1,3,0,2,0,8,25,0,5,0,52,63,5,1,1,1,3,0,2,0,8,25,0,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,2,4,0.333333,0.478261,11,9,1,2,0.478261,11,3,3,0,0,1,12,17,2,1,1,1,2,0,2,0,4,5,0,2,0,12,17,2,1,1,1,2,0,2,0,4,5,0,2,0,false
    0.652174,1,3,1,0.53125,0.565217,17,13,1,1,1,5,6,1,0,5,8,0,0,0,0,0,3,0,0,3,3,0,0,1,24,32,6,1,1,1,3,0,2,0,10,12,0,5,0,24,32,6,1,1,1,3,0,2,0,10,12,0,5,0,false
    0,0,0,0,0,0,0,0,1,5,2,8,5,1,0,5,7,0.333333,0.276596,13,9,1,2,0.276596,13,2,2,0,0,1,34,48,6,1,6,1,2,0,2,0,3,19,0,2,0,34,48,6,1,6,1,2,0,2,0,3,19,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,10,4,1,0,7,10,0.333333,0.162791,7,7,1,2,0.162791,7,2,2,0,0,1,36,47,5,1,1,1,3,0,2,0,8,16,0,5,0,36,47,5,1,1,1,3,0,2,0,8,16,0,5,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,0,2,1,0.764706,13,13,3,0,0.764706,13,0,0,1,23,0,4,14,0,1,0,1,2,0,2,0,2,0,0,2,0,4,14,0,1,0,1,2,0,2,0,2,0,0,2,0,false
    0.136865,1,3,1,0.0987654,0.12037,16,13,1,2,2,20,4,5,6,4,13,0.833333,0.260274,38,35,5,1,0.260274,38,1,1,0,0,1,108,162,4,4,4,4,9,0,5,0,9,55,0,5,0,108,162,4,4,4,4,9,0,5,0,9,55,0,5,0,false
    0.168421,1,2,1,0.173913,0.207547,12,11,0,5,4,12,4,4,4,7,8,0.5,0.171875,11,10,1,1,0.171875,11,0,0,0,0,0,53,69,1,1,1,1,1,0,1,0,1,36,0,1,0,53,69,1,1,1,1,1,0,1,0,1,36,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,0,2,1,0.777778,14,14,3,0,0.777778,14,0,0,3,22,0,4,16,0,1,0,1,2,0,2,0,2,0,0,2,0,4,16,0,1,0,1,2,0,2,0,2,0,0,2,0,false
    0.241245,1,3,1,0.179775,0.2,16,13,1,2,2,11,3,2,2,3,8,0,0.144737,11,9,0,3,0.144737,11,0,0,0,0,0,65,89,4,2,4,2,5,0,2,0,5,26,0,2,0,65,89,4,2,4,2,5,0,2,0,5,26,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,2,8,1,10,10,1,3,1,0.333333,15,15,3,0,0.333333,15,0,0,0,0,0,30,47,1,1,1,1,2,0,2,0,2,17,0,2,0,30,47,1,1,1,1,2,0,2,0,2,17,0,2,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,2,4,0.333333,0.478261,11,9,1,2,0.478261,11,3,3,0,0,1,12,19,2,1,1,1,2,0,2,0,4,5,0,2,0,12,19,2,1,1,1,2,0,2,0,4,5,0,2,0,false
    0.652174,1,3,1,0.516129,0.565217,16,13,1,1,1,5,6,1,0,5,8,0,0,0,0,0,3,0,0,3,3,0,0,1,24,31,6,1,1,1,3,0,2,0,10,12,0,5,0,24,31,6,1,1,1,3,0,2,0,10,12,0,5,0,false
    0,0,0,0,0,0,0,0,1,3,2,16,6,1,0,8,10,0.333333,0.166667,11,7,1,2,0.166667,11,2,2,0,0,1,55,65,2,1,2,1,2,0,2,0,3,37,0,2,0,55,65,2,1,2,1,2,0,2,0,3,37,0,2,0,true
    0,0,0,0,0,0,0,0,1,3,1,11,4,1,0,9,12,0.333333,0.117647,6,5,1,2,0.117647,6,2,2,0,0,1,45,57,5,1,1,1,3,0,2,0,8,25,0,5,0,45,57,5,1,1,1,3,0,2,0,8,25,0,5,0,false
    0.152236,2,10,2,0.102679,0.115578,23,23,1,5,5,44,7,2,5,27,30,0.5,0.138528,32,24,1,1,0.138528,32,0,0,0,0,0,199,224,1,0,1,0,3,0,1,0,3,126,0,1,0,199,224,1,0,1,0,3,0,1,0,3,126,0,1,0,false
    0.343849,2,17,5,0.311828,0.347305,58,58,1,4,3,33,9,2,5,25,27,0.5,0.121053,23,20,1,1,0.121053,23,0,0,0,0,0,167,186,4,0,4,0,2,0,1,0,2,119,0,1,0,167,186,4,0,4,0,2,0,1,0,2,119,0,1,0,false
    0.377682,2,14,4,0.342342,0.391304,38,36,1,3,3,22,6,0,0,10,12,0.333333,0.0891089,9,7,1,2,0.0891089,9,2,2,0,0,1,92,111,2,1,2,1,2,0,2,0,3,54,0,2,0,92,111,2,1,2,1,2,0,2,0,3,54,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,1,13,4,0,0,8,11,0.333333,0.0943396,5,5,1,2,0.0943396,5,2,2,0,0,1,48,60,5,1,1,1,3,0,2,0,8,26,0,5,0,48,60,5,1,1,1,3,0,2,0,8,26,0,5,0,false
    0,0,0,0,0,0,0,0,1,4,4,12,2,2,2,3,7,0.5,0.109375,7,7,1,1,0.109375,7,0,0,0,0,0,57,66,4,0,4,0,4,3,1,1,4,28,3,1,1,57,66,4,0,4,0,4,3,1,1,4,28,3,1,1,false
    0,0,0,0,0,0,0,0,1,1,1,5,2,2,2,3,5,0.5,0.131579,5,5,1,1,0.131579,5,0,0,0,0,0,33,42,4,0,4,0,2,0,1,0,2,17,0,1,0,33,42,4,0,4,0,2,0,1,0,2,17,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,5,8,1,5,5,7,0.333333,0.666667,48,44,1,2,0.666667,48,2,2,0,0,1,24,37,2,1,2,1,2,0,2,0,3,12,0,2,0,24,37,2,1,2,1,2,0,2,0,3,12,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,7,1,5,6,9,0.333333,0.589041,43,43,1,2,0.589041,43,2,2,0,0,1,30,40,5,1,1,1,3,0,2,0,8,16,0,5,0,30,40,5,1,1,1,3,0,2,0,8,16,0,5,0,false
    0.448087,2,20,4,0.3375,0.371429,27,26,1,4,3,16,7,3,2,7,10,0.25,0.176471,15,15,1,3,0.176471,15,3,3,0,0,1,70,80,3,1,2,1,3,0,3,0,5,44,0,3,0,70,80,3,1,2,1,3,0,3,0,5,44,0,3,0,false
    0.343284,1,8,2,0.23913,0.289474,22,22,1,4,3,18,8,3,2,11,15,0.25,0.164835,15,13,1,3,0.164835,15,3,3,0,0,1,76,92,6,1,1,1,4,0,3,0,11,45,0,6,0,76,92,6,1,1,1,4,0,3,0,11,45,0,6,0,false
    0,0,0,0,0,0,0,0,2,1,1,9,2,4,4,1,8,0.875,0.540541,40,40,7,1,0.540541,40,0,0,0,0,0,34,76,3,2,3,2,7,0,7,2,7,13,0,7,2,34,76,3,2,3,2,7,0,7,2,7,13,0,7,2,false
    0,0,0,0,0,0,0,0,1,2,2,8,8,1,0,10,12,0.333333,0.22973,17,14,1,2,0.22973,17,2,2,0,0,1,57,65,4,1,4,1,2,0,2,0,3,38,0,2,0,57,65,4,1,4,1,2,0,2,0,3,38,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,2,11,7,1,0,10,13,0.333333,0.176471,12,12,1,2,0.176471,12,2,2,0,0,1,56,66,5,1,1,1,3,0,2,0,8,33,0,5,0,56,66,5,1,1,1,3,0,2,0,8,33,0,5,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,2,4,0.333333,0.478261,11,9,1,2,0.478261,11,3,3,0,0,1,12,20,2,1,1,1,2,0,2,0,4,5,0,2,0,12,20,2,1,1,1,2,0,2,0,4,5,0,2,0,false
    0.652174,1,3,1,0.515152,0.565217,17,13,1,1,1,5,6,0,0,5,8,0.333333,0.225806,7,7,1,2,0.225806,7,3,3,0,0,1,24,33,6,1,1,1,3,0,2,0,10,12,0,5,0,24,33,6,1,1,1,3,0,2,0,10,12,0,5,0,false
    0,0,0,0,0,0,0,0,1,3,3,13,7,2,2,10,14,0.333333,0.2,17,11,1,2,0.2,17,3,3,0,0,1,68,91,7,1,6,1,4,0,2,0,6,37,0,2,0,68,91,7,1,6,1,4,0,2,0,6,37,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,7,1,0,10,13,0.333333,0.195652,9,9,1,2,0.195652,9,3,3,0,0,2,37,48,6,1,1,1,3,0,2,0,10,22,0,5,0,37,48,6,1,1,1,3,0,2,0,10,22,0,5,0,false
    0,0,0,0,0,0,0,0,1,9,6,39,19,1,1,28,38,0.25,0.0993789,16,15,1,3,0.0993789,16,0,0,0,0,0,145,184,1,1,1,1,10,0,3,2,10,88,0,3,2,145,184,1,1,1,1,10,0,3,2,10,88,0,3,2,false
    0,0,0,0,0,0,0,0,1,4,2,15,13,0,0,12,17,1,0.16092,14,9,2,0,0.16092,14,0,0,0,0,0,73,101,4,0,4,0,5,0,1,0,5,44,0,1,0,73,101,4,0,4,0,5,0,1,0,5,44,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,7,7,0,0,9,13,0.333333,0.22,11,9,1,2,0.22,11,2,2,0,0,1,39,54,2,1,2,1,4,0,2,0,5,20,0,2,0,39,54,2,1,2,1,4,0,2,0,5,20,0,2,0,false
    0.367816,1,3,1,0.311111,0.342857,14,12,1,1,1,8,4,0,0,8,11,0.333333,0.166667,7,7,1,2,0.166667,7,2,2,0,0,1,35,45,5,1,1,1,3,0,2,0,8,18,0,5,0,35,45,5,1,1,1,3,0,2,0,8,18,0,5,0,false
    0.647059,5,32,5,0.49537,0.551136,107,97,1,6,5,44,7,1,1,20,27,0.4,0.145631,30,26,2,3,0.145631,30,2,2,0,0,1,176,216,2,2,2,2,7,0,4,0,7,97,0,4,0,176,216,2,2,2,2,7,0,4,0,7,97,0,4,0,true
    0.727715,3,18,3,0.620968,0.663366,77,67,1,3,2,23,7,1,0,18,21,0.333333,0.246269,33,32,1,2,0.246269,33,1,1,0,0,1,101,124,2,0,2,0,3,0,2,0,3,67,0,2,0,101,124,2,0,2,0,3,0,2,0,3,67,0,2,0,true
    0,0,0,0,0,0,0,0,0,2,2,7,9,7,7,7,8,1,0.215686,11,11,2,0,0.215686,11,0,0,0,0,0,40,54,0,1,0,1,1,0,1,0,1,24,0,1,0,40,54,0,1,0,1,1,0,1,0,1,24,0,1,0,false
    0,0,0,0,0,0,0,0,0,6,1,7,15,6,6,1,2,1,0.366667,11,11,2,0,0.366667,11,0,0,0,0,0,19,29,0,1,0,1,1,0,1,0,1,13,0,1,0,19,29,0,1,0,1,1,0,1,0,1,13,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,2,9,5,0,1,1,0.863636,19,19,2,0,0.863636,19,1,1,6,6,1,3,13,0,1,0,0,1,0,1,0,2,0,0,2,0,3,13,0,1,0,0,1,0,1,0,2,0,0,2,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,10,6,0,1,1,0.785714,11,11,2,0,0.785714,11,0,0,6,6,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,3,10,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0.343137,1,2,1,0.232877,0.25,17,13,1,2,2,11,7,1,1,7,14,0.25,0.174603,11,9,1,3,0.174603,11,2,2,0,0,1,52,73,2,3,2,3,7,0,3,0,7,28,0,3,0,52,73,2,3,2,3,7,0,3,0,7,28,0,3,0,false
    0.395349,1,2,1,0.285714,0.346154,10,9,1,1,1,4,6,1,0,5,6,0.5,0.257143,9,9,1,1,0.257143,9,1,1,0,0,1,26,35,1,0,1,0,1,0,1,0,1,19,0,1,0,26,35,1,0,1,0,1,0,1,0,1,19,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,4,1,1,3,9,0.25,0.189189,7,7,1,3,0.189189,7,2,2,0,0,1,30,39,2,2,2,2,6,0,3,0,6,13,0,3,0,30,39,2,2,2,2,6,0,3,0,6,13,0,3,0,false
    0.84375,1,3,1,0.545455,0.625,12,10,1,1,1,3,5,1,0,2,3,0.5,0.238095,5,5,1,1,0.238095,5,1,1,0,0,1,16,22,1,0,1,0,1,0,1,0,1,9,0,1,0,16,22,1,0,1,0,1,0,1,0,1,9,0,1,0,false
    0.264151,1,2,1,0.188889,0.213115,17,13,1,2,2,13,9,1,1,10,17,0.25,0.197368,15,9,1,3,0.197368,15,2,2,0,0,1,61,90,2,3,2,3,7,0,3,0,7,34,0,3,0,61,90,2,3,2,3,7,0,3,0,7,34,0,3,0,false
    0.625,3,8,3,0.520833,0.555556,25,20,1,1,1,6,9,1,0,7,8,0.5,0.217391,10,9,1,1,0.217391,10,1,1,0,0,1,36,48,1,0,1,0,1,0,1,0,1,26,0,1,0,36,48,1,0,1,0,1,0,1,0,1,26,0,1,0,false
    0.216049,1,2,1,0.126866,0.175676,17,13,1,4,2,15,13,1,1,10,17,0.25,0.356522,41,10,1,3,0.356522,41,2,2,0,0,1,74,134,2,3,2,3,7,0,3,0,7,44,0,3,0,74,134,2,3,2,3,7,0,3,0,7,44,0,3,0,false
    0.180212,1,2,1,0.147059,0.173077,10,9,1,3,1,9,12,1,0,7,9,0,0,0,0,0,2,0,0,1,1,0,0,1,52,68,2,0,2,0,2,0,1,0,2,39,0,1,0,52,68,2,0,2,0,2,0,1,0,2,39,0,1,0,false
    0.538397,5,32,5,0.424125,0.482587,109,97,1,6,5,51,9,1,1,25,32,0.25,0.106667,24,10,1,3,0.106667,24,2,2,0,0,1,201,257,2,2,2,2,7,0,3,0,7,114,0,3,0,201,257,2,2,2,2,7,0,3,0,7,114,0,3,0,false
    0.733227,4,21,4,0.585185,0.641509,79,68,2,3,2,24,7,1,0,19,22,0.333333,0.116667,14,10,1,2,0.116667,14,1,1,0,0,1,106,135,2,0,2,0,3,0,2,0,3,71,0,2,0,106,135,2,0,2,0,3,0,2,0,3,71,0,2,0,false
    0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,2,5,0.666667,0.407407,11,11,2,1,0.407407,11,1,1,0,0,1,16,26,1,2,1,2,3,0,2,0,3,5,0,2,0,16,26,1,2,1,2,3,0,2,0,3,5,0,2,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,2,2,1,2,0.5,0.222222,4,4,1,1,0.222222,4,0,0,0,0,0,14,19,0,0,0,0,1,0,1,0,1,8,0,1,0,14,19,0,0,0,0,1,0,1,0,1,8,0,1,0,false
