    @RELATION xalan-2.7-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,0,10,1,24,2,2,0,1,4,0.75,0.11236,10,10,3,1,0.0961538,10,0,0,0,0,0,79,91,14,3,14,3,3,14,3,0,3,46,14,3,0,94,110,15,3,15,3,6,14,6,0,6,52,14,6,0,true
    0,0,0,0,0,0,0,0,1,4,4,10,1,4,7,1,4,0.5,0.202532,16,10,2,2,0.202532,16,0,0,0,0,0,63,75,4,1,4,1,3,0,3,0,3,30,0,3,0,63,75,4,1,4,1,3,0,3,0,3,30,0,3,0,true
    0.355487,3,7,7,0.200787,0.262069,51,38,1,3,2,25,3,5,7,3,12,0.888889,0.367965,85,75,8,1,0.367965,85,0,0,0,0,0,146,254,3,1,3,1,9,0,8,1,9,84,0,8,1,146,254,3,1,3,1,9,0,8,1,9,84,0,8,1,true
    0.236915,1,6,2,0.131068,0.224138,27,26,1,3,3,21,8,2,6,11,18,1,0.410891,83,81,8,0,0.410891,83,0,0,0,0,0,119,206,2,0,2,0,7,1,7,0,7,44,1,7,0,119,206,2,0,2,0,7,1,7,0,7,44,1,7,0,true
    0.0362465,1,8,2,0.0357895,0.0452342,34,28,1,9,5,118,12,2,4,19,29,1,0.281075,251,130,6,0,0.282728,257,0,0,0,0,0,642,939,12,3,12,3,10,4,5,0,10,292,4,5,0,652,950,14,3,14,3,11,4,5,0,11,294,4,5,0,true
    0.921107,7,52,7,0.632353,0.889968,387,275,1,5,5,58,2,2,2,10,20,1,0.461957,255,167,1,0,0.47449,279,0,0,0,0,0,297,579,5,0,5,0,10,0,0,0,10,154,0,0,0,309,612,7,1,7,1,12,0,0,0,12,157,0,0,0,true
    0,0,0,0,0,0,0,0,0,1,1,10,0,2,3,0,9,1,0.242424,16,16,1,0,0.242424,16,0,0,1,1,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,true
    0.705455,5,11,5,0.663462,0.717391,69,66,0,1,1,9,1,0,0,0,8,1,0.122807,7,7,1,0,0.0891089,9,1,1,0,0,1,50,59,1,17,0,8,8,0,0,0,17,10,0,0,0,92,104,1,17,0,8,16,0,8,0,25,31,0,8,0,true
    0,0,0,0,0,0,0,0,1,2,1,6,1,1,1,1,4,1,0.313726,16,15,3,0,0.313726,16,0,0,0,0,0,35,51,2,0,2,0,3,0,2,0,3,13,0,2,0,35,51,2,0,2,0,3,0,2,0,3,13,0,2,0,true
    0,0,0,0,0,0,0,0,1,6,2,22,6,1,0,4,6,1,0.130952,11,11,2,0,0.130952,11,0,0,0,0,0,73,88,0,1,0,1,2,0,1,0,2,45,0,1,0,73,88,0,1,0,1,2,0,1,0,2,45,0,1,0,true
    0,0,0,0,0,0,0,0,1,11,8,31,19,7,8,33,40,1,0.330544,79,58,8,0,0.330544,79,0,0,0,0,0,160,264,5,5,5,5,7,0,7,0,7,73,0,7,0,160,264,5,5,5,5,7,0,7,0,7,73,0,7,0,true
    0,0,0,0,0,0,0,0,1,3,3,6,1,4,6,1,3,1,0.303571,17,17,1,0,0.303571,17,0,0,4,4,0,39,53,0,0,0,0,2,0,0,0,2,19,0,0,0,39,53,0,0,0,0,2,0,0,0,2,19,0,0,0,true
    0,0,0,0,0,0,0,0,2,5,2,7,6,0,0,2,4,1,0.662338,51,51,3,0,0.662338,51,0,0,0,0,0,26,66,0,0,0,0,2,0,2,0,2,13,0,2,0,26,66,0,0,0,0,2,0,2,0,2,13,0,2,0,true
    0.22762,4,26,13,0.139122,0.252285,149,138,13,3,3,108,3,0,0,2,46,1,0.453649,460,423,37,0,0.453649,460,0,0,0,0,0,554,1071,9,5,9,5,44,0,36,0,44,310,0,36,0,554,1071,9,5,9,5,44,0,36,0,44,310,0,36,0,true
    0.472428,4,29,10,0.238267,0.418868,132,111,6,6,6,47,13,1,1,24,30,1,0.454365,229,228,7,0,0.454365,229,1,1,0,0,1,275,554,1,0,1,0,6,1,6,0,8,181,1,6,0,275,554,1,0,1,0,6,1,6,0,8,181,1,6,0,true
    0.41989,2,16,4,0.172414,0.344371,60,52,15,7,2,43,2,0,0,4,22,1,0.537764,178,176,19,0,0.537764,178,1,1,0,0,1,153,348,7,0,7,0,18,0,18,0,20,86,0,18,0,153,348,7,0,7,0,18,0,18,0,20,86,0,18,0,true
    0.410758,1,10,2,0.203046,0.375,40,36,6,3,2,25,3,1,3,10,16,1,0.481283,90,88,7,0,0.481283,90,1,1,0,0,1,97,197,0,0,0,0,6,0,6,0,8,72,0,6,0,97,197,0,0,0,0,6,0,6,0,8,72,0,6,0,true
    0,0,0,0,0,0,0,0,5,2,2,26,3,0,0,4,13,1,0.507519,135,132,10,0,0.5,145,1,1,0,0,1,131,288,0,0,0,0,9,0,9,0,11,72,0,9,0,145,305,1,0,1,0,9,0,9,0,11,72,0,9,0,true
    0,0,0,0,0,0,0,0,8,4,2,25,12,1,1,22,33,1,0.508039,158,147,10,0,0.5,168,0,0,0,0,0,153,347,0,0,0,0,11,0,9,0,11,75,0,9,0,168,365,1,0,1,0,11,0,9,0,11,75,0,9,0,true
    0.997531,4,20,8,0.514286,0.977778,108,88,8,1,1,24,3,0,0,4,12,1,0.5,99,99,9,0,0.5,99,0,0,0,0,0,99,210,0,0,0,0,8,0,8,0,8,56,0,8,0,99,210,0,0,0,0,8,0,8,0,8,56,0,8,0,true
    0.921107,7,52,7,0.632353,0.889968,387,275,1,5,5,58,2,1,1,10,20,1,0.461957,255,167,1,0,0.47449,279,0,0,0,0,0,297,579,5,0,5,0,10,0,0,0,10,154,0,0,0,309,612,7,1,7,1,12,0,0,0,12,157,0,0,0,true
    0,0,0,0,0,0,0,0,1,5,5,13,10,0,0,15,17,1,0.415094,66,53,3,0,0.415094,66,0,0,0,0,0,93,158,0,0,0,0,2,0,2,0,2,61,0,2,0,93,158,0,0,0,0,2,0,2,0,2,61,0,2,0,true
    0,0,0,0,0,0,0,0,1,6,3,45,10,0,0,16,25,1,0.387173,163,139,7,0,0.387173,163,0,0,0,0,0,258,367,4,1,4,1,9,2,6,0,9,100,2,6,0,258,367,4,1,4,1,9,2,6,0,9,100,2,6,0,true
    0,0,0,0,0,0,0,0,0,1,1,10,0,2,3,0,9,1,0.242424,16,16,1,0,0.242424,16,0,0,1,1,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,true
    0.705455,5,11,5,0.663462,0.717391,69,66,0,1,1,9,1,0,0,0,8,1,0.122807,7,7,1,0,0.0891089,9,1,1,0,0,1,50,59,1,17,0,8,8,0,0,0,17,10,0,0,0,92,104,1,17,0,8,16,0,8,0,25,31,0,8,0,true
    0,0,0,0,0,0,0,0,0,0,0,14,0,5,9,0,14,1,0.846847,94,94,15,0,0.846847,94,0,0,2,2,0,17,123,0,1,0,1,14,0,14,7,14,0,0,14,7,17,123,0,1,0,1,14,0,14,7,14,0,0,14,7,true
    0,0,0,0,0,0,0,0,1,2,2,9,3,2,3,3,8,1,0.6,51,38,5,0,0.6,51,0,0,0,0,0,34,94,1,1,1,1,5,0,4,0,5,12,0,4,0,34,94,1,1,1,1,5,0,4,0,5,12,0,4,0,true
    0.194898,20,198,26,0.128788,0.200708,204,170,1,4,3,237,15,2,11,76,172,1,0.388571,544,508,67,0,0.390503,551,4,4,2,2,1,856,1575,56,95,13,53,96,0,66,4,179,463,21,127,7,860,1584,56,95,13,53,97,0,67,4,180,463,21,128,7,true
    0.0383315,1,3,1,0.0204082,0.030303,11,8,1,4,4,59,6,2,2,8,27,1,0.411894,187,135,17,0,0.411894,187,1,1,0,0,1,267,539,8,1,8,1,19,0,16,7,19,127,0,16,7,267,539,8,1,8,1,19,0,16,7,19,127,0,16,7,true
    0,0,0,0,0,0,0,0,6,2,2,35,1,1,1,0,19,0.894737,0.457565,124,119,17,2,0.457565,124,1,1,0,0,1,147,296,6,2,6,2,19,0,18,8,19,46,0,18,8,147,296,6,2,6,2,19,0,18,8,19,46,0,18,8,true
    0.108844,1,1,1,0.0612245,0.112245,12,11,1,1,1,12,1,2,5,1,8,1,0.4125,66,45,7,0,0.417143,73,0,0,0,0,0,94,183,4,1,4,1,7,0,6,1,7,45,0,6,1,102,196,5,1,5,1,8,1,7,1,8,46,1,7,1,true
    0.921107,7,52,7,0.632353,0.889968,387,275,1,5,5,58,2,1,1,10,20,1,0.461957,255,167,1,0,0.47449,279,0,0,0,0,0,297,579,5,0,5,0,10,0,0,0,10,154,0,0,0,309,612,7,1,7,1,12,0,0,0,12,157,0,0,0,true
    0,0,0,0,0,0,0,0,2,1,1,7,0,1,6,0,5,1,0.52459,32,31,6,0,0.52459,32,0,0,0,0,0,29,65,2,1,2,1,5,0,5,1,5,8,0,5,1,29,65,2,1,2,1,5,0,5,1,5,8,0,5,1,true
    0,0,0,0,0,0,0,0,1,1,1,15,0,3,8,0,13,0.769231,0.532751,122,37,10,3,0.532751,122,0,0,0,0,0,107,247,6,4,6,4,13,0,12,4,13,58,0,12,4,107,247,6,4,6,4,13,0,12,4,13,58,0,12,4,true
    0.306262,13,60,36,0.218631,0.353774,230,225,1,6,6,101,15,1,8,34,51,0.636364,0.310825,290,229,7,4,0.310825,290,5,5,0,0,1,643,1052,121,97,65,2,17,0,10,1,196,250,21,137,8,643,1052,121,97,65,2,17,0,10,1,196,250,21,137,8,true
    0.181176,3,3,3,0.0969388,0.13,19,13,1,3,3,16,5,1,1,5,10,1,0.430939,78,77,4,0,0.430939,78,5,5,0,0,1,103,196,71,95,15,0,5,0,3,0,184,45,21,130,7,103,196,71,95,15,0,5,0,3,0,184,45,21,130,7,true
    0,0,0,0,0,0,0,0,2,5,5,68,5,2,4,12,25,0.8,0.354749,127,99,8,2,0.354749,127,0,0,0,0,0,231,402,10,2,10,2,13,3,9,1,13,128,3,9,1,231,402,10,2,10,2,13,3,9,1,13,128,3,9,1,true
    0,0,0,0,0,0,0,0,0,1,1,10,0,2,3,0,9,1,0.242424,16,16,1,0,0.242424,16,0,0,1,1,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,50,88,1,9,1,9,9,0,0,0,9,13,0,0,0,true
    0.705455,5,11,5,0.663462,0.717391,69,66,0,1,1,9,1,0,0,0,8,1,0.122807,7,7,1,0,0.0891089,9,1,1,0,0,1,50,59,1,17,0,8,8,0,0,0,17,10,0,0,0,92,104,1,17,0,8,16,0,8,0,25,31,0,8,0,true
    0.134559,3,33,9,0.0861813,0.147612,116,102,1,6,4,164,20,2,7,38,78,1,0.406967,479,397,34,0,0.406967,479,0,0,0,0,0,698,1346,16,3,16,3,40,0,33,3,40,372,0,33,3,698,1346,16,3,16,3,40,0,33,3,40,372,0,33,3,true
    0,0,0,0,0,0,0,0,2,1,1,3,5,1,0,13,15,1,0.550725,38,37,3,0,0.550725,38,3,7,0,0,1,31,71,24,80,1,0,2,0,2,0,214,12,0,199,32,31,71,24,80,1,0,2,0,2,0,214,12,0,199,32,true
    0,0,0,0,0,0,0,0,1,2,2,13,6,2,2,18,22,1,0.480315,61,57,4,0,0.480315,61,3,7,0,0,1,66,143,27,80,4,0,4,0,3,1,216,29,0,200,33,66,143,27,80,4,0,4,0,3,1,216,29,0,200,33,true
    0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,10,11,1,0.666667,30,30,2,0,0.666667,30,3,7,0,0,1,15,41,24,80,1,0,1,0,1,0,213,6,0,198,32,15,41,24,80,1,0,1,0,1,0,213,6,0,198,32,true
    0,0,0,0,0,0,0,0,1,2,2,7,7,1,0,4,5,1,0.243243,9,9,2,0,0.243243,9,4,8,0,0,1,28,35,25,80,1,0,1,0,1,0,216,11,0,200,32,28,35,25,80,1,0,1,0,1,0,216,11,0,200,32,true
    0,0,0,0,0,0,0,0,3,3,3,36,25,1,0,14,19,1,0.22963,31,23,4,0,0.22963,31,4,8,0,0,1,104,137,25,80,1,0,5,0,3,0,220,42,0,202,32,104,137,25,80,1,0,5,0,3,0,220,42,0,202,32,true
    0.681818,1,1,1,0.234043,0.5,11,9,2,0,0,2,5,1,0,6,8,1,0.595745,28,27,2,0,0.595745,28,4,8,0,0,1,19,47,25,80,1,0,2,0,1,0,217,5,0,200,32,19,47,25,80,1,0,2,0,1,0,217,5,0,200,32,true
    0.681818,1,1,1,0.234043,0.5,11,9,2,0,0,2,5,1,0,6,8,1,0.595745,28,27,2,0,0.595745,28,4,8,0,0,1,19,47,25,80,1,0,2,0,1,0,217,5,0,200,32,19,47,25,80,1,0,2,0,1,0,217,5,0,200,32,true
    0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2,1,0.586207,17,17,1,0,0.586207,17,4,8,0,0,1,12,25,26,85,1,2,2,0,0,0,221,2,0,200,33,12,25,26,85,1,2,2,0,0,0,221,2,0,200,33,true
    0.225979,1,7,1,0.101887,0.151899,27,24,1,5,5,27,8,2,0,21,28,1,0.32636,78,73,4,0,0.32636,78,3,7,1,1,1,161,265,25,83,2,3,7,0,3,1,219,66,0,200,33,161,265,25,83,2,3,7,0,3,1,219,66,0,200,33,true
    0.11,1,3,1,0.0884956,0.132353,10,9,1,3,3,10,10,1,0,18,20,1,0.369369,41,38,2,0,0.369369,41,3,7,0,0,1,70,113,24,80,1,0,2,0,1,1,214,34,0,198,33,70,113,24,80,1,0,2,0,1,1,214,34,0,198,33,true
    0,0,0,0,0,0,0,0,2,5,4,40,17,2,0,43,47,1,0.194245,54,33,3,0,0.194245,54,4,8,1,1,1,224,314,25,81,1,1,4,0,2,0,219,121,0,201,32,224,314,25,81,1,1,4,0,2,0,219,121,0,201,32,true
    0,0,0,0,0,0,0,0,1,2,2,5,6,1,0,14,15,1,0.441176,30,30,2,0,0.441176,30,3,7,0,0,1,38,57,24,80,1,0,1,0,1,0,213,22,0,198,32,38,57,24,80,1,0,1,0,1,0,213,22,0,198,32,true
    0,0,0,0,0,0,0,0,1,2,2,15,8,1,0,22,35,1,0.508772,87,84,14,0,0.508772,87,3,7,0,0,1,84,186,25,80,2,0,13,0,13,11,225,29,0,210,43,84,186,25,80,2,0,13,0,13,11,225,29,0,210,43,true
    0.94186,1,2,1,0.487805,0.85,20,17,1,1,1,2,7,2,0,9,10,1,0.522727,23,23,2,0,0.522727,23,3,7,1,1,1,21,41,24,80,1,0,1,0,1,0,213,11,0,198,32,21,41,24,80,1,0,1,0,1,0,213,11,0,198,32,true
    0.94186,1,2,1,0.487805,0.842105,20,16,1,1,1,2,8,1,0,9,10,1,0.534884,23,23,2,0,0.534884,23,4,8,0,0,1,20,41,25,80,1,0,1,0,1,0,214,11,0,199,32,20,41,25,80,1,0,1,0,1,0,214,11,0,199,32,true
    0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.555556,5,5,1,0,0.555556,5,3,7,0,0,1,4,4,24,80,1,0,0,0,0,0,212,0,0,197,32,4,4,24,80,1,0,0,0,0,0,212,0,0,197,32,true
    0,0,0,0,0,0,0,0,2,3,3,8,7,2,0,25,28,1,0.339806,35,35,3,0,0.339806,35,3,7,0,0,1,68,109,24,81,1,1,3,0,2,0,215,30,0,199,32,68,109,24,81,1,1,3,0,2,0,215,30,0,199,32,true
    0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,5,6,1,0.538462,14,14,1,0,0.538462,14,4,8,0,0,1,12,25,25,80,1,0,1,0,0,0,216,3,0,199,32,12,25,25,80,1,0,1,0,0,0,216,3,0,199,32,true
    0,0,0,0,0,0,0,0,2,2,2,7,5,8,9,17,20,1,0.402174,37,33,3,0,0.402174,37,3,7,7,8,1,55,92,24,80,1,0,3,0,2,0,215,21,0,199,32,55,92,24,80,1,0,3,0,2,0,215,21,0,199,32,true
    0,0,0,0,0,0,0,0,2,0,0,2,5,1,0,6,8,1,0.520833,25,24,2,0,0.520833,25,4,8,0,0,1,23,52,25,80,1,0,2,0,1,0,217,7,0,200,32,23,52,25,80,1,0,2,0,1,0,217,7,0,200,32,true
    0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.636364,7,7,1,0,0.636364,7,5,9,0,0,1,4,5,26,81,1,0,0,0,0,0,219,0,0,201,32,4,5,26,81,1,0,0,0,0,0,219,0,0,201,32,true
    0.103006,2,8,5,0.0437461,0.0958904,71,63,5,5,5,144,26,23,48,41,113,1,0.53394,763,686,39,0,0.53394,763,1,2,0,0,2,666,1623,30,21,30,21,72,3,38,4,72,270,3,38,4,666,1623,30,21,30,21,72,3,38,4,72,270,3,38,4,true
    0.417643,8,74,16,0.267765,0.419962,260,223,1,5,5,113,11,5,14,13,36,0.954545,0.387205,345,284,21,1,0.387205,345,0,0,0,0,0,546,971,11,6,11,6,23,4,21,4,23,197,4,21,4,546,971,11,6,11,6,23,4,21,4,23,197,4,21,4,true
    0,0,0,0,0,0,0,0,1,0,0,4,3,2,2,2,6,0.5,0.531915,25,25,2,2,0.531915,25,4,8,0,0,1,22,54,35,92,2,1,4,0,3,1,226,5,1,215,36,22,54,35,92,2,1,4,0,3,1,226,5,1,215,36,true
    0.199201,8,62,18,0.0962963,0.165279,156,139,1,7,4,163,12,4,4,20,62,1,0.412457,596,534,2,0,0.412457,596,0,0,0,0,0,849,1620,34,12,34,12,42,0,1,3,42,401,0,1,3,849,1620,34,12,34,12,42,0,1,3,42,401,0,1,3,true
    0.117541,1,6,2,0.0275344,0.0614525,22,22,2,4,4,99,5,6,11,5,42,1,0.501385,362,334,4,0,0.501385,362,0,0,1,1,0,360,799,18,17,18,17,37,0,3,5,37,146,0,3,5,360,799,18,17,18,17,37,0,3,5,37,146,0,3,5,true
    0.0605505,1,3,1,0.0292398,0.0604027,10,9,9,3,3,36,9,15,27,21,36,1,0.506452,157,139,11,0,0.506452,157,2,6,11,21,1,153,342,23,80,3,1,15,0,10,3,212,51,0,197,32,153,342,23,80,3,1,15,0,10,3,212,51,0,197,32,true
    0.248492,10,22,22,0.204861,0.171788,177,123,2,1,1,6,57,3,3,14,19,1,0.263104,256,33,3,0,0.263104,256,1,1,0,0,1,717,864,19,18,1,1,5,0,2,0,42,170,0,5,5,717,864,19,18,1,1,5,0,2,0,42,170,0,5,5,true
    0.878788,1,6,2,0.428571,0.8,24,20,1,1,1,6,2,43,86,2,4,1,0.508772,29,27,3,0,0.508772,29,2,2,0,0,1,28,56,9,2,2,0,2,0,2,0,11,10,0,10,1,28,56,9,2,2,0,2,0,2,0,11,10,0,10,1,true
    0.10197,3,8,3,0.0305292,0.0322581,45,32,1,2,2,6,0,79,0,0,3,1,0.168342,201,86,3,0,0.168342,201,0,0,2,2,0,993,1474,254,2,254,2,3,254,2,0,3,13,254,2,0,993,1474,254,2,254,2,3,254,2,0,3,13,254,2,0,true
    0.105389,3,8,3,0.0184578,0.034188,45,32,1,2,2,6,1,0,0,0,3,1,0.478285,859,91,3,0,0.478285,859,0,0,0,0,0,937,2438,243,2,243,2,3,243,2,0,3,13,243,2,0,937,2438,243,2,243,2,3,243,2,0,3,13,243,2,0,true
    0.105389,3,8,3,0.0184653,0.034188,45,32,1,2,2,6,1,0,0,0,3,1,0.478285,859,91,3,0,0.478285,859,0,0,0,0,0,937,2437,243,2,243,2,3,243,2,0,3,13,243,2,0,937,2437,243,2,243,2,3,243,2,0,3,13,243,2,0,true
    0.105389,3,8,3,0.0184502,0.034188,45,32,1,2,2,6,1,0,0,0,3,1,0.478285,859,91,3,0,0.478285,859,0,0,0,0,0,937,2439,243,2,243,2,3,243,2,0,3,13,243,2,0,937,2439,243,2,243,2,3,243,2,0,3,13,243,2,0,true
    0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.625,5,5,1,0,0.625,5,1,1,0,0,1,3,3,254,2,0,0,0,0,0,0,3,0,254,2,0,3,3,254,2,0,0,0,0,0,0,3,0,254,2,0,true
