    @RELATION ant-1.4-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0.666667,0.444444,8,8,2,1,0.444444,8,0,0,0,0,0,10,16,1,1,1,1,2,0,2,0,2,3,0,2,0,10,16,1,1,1,1,2,0,2,0,2,3,0,2,0,false
    0,0,0,0,0,0,0,0,0,0,0,13,0,5,6,0,13,1,0.846939,83,83,14,0,0.846939,83,0,0,1,4,0,15,94,0,7,0,7,13,0,13,4,13,0,0,13,4,15,94,0,7,0,7,13,0,13,4,13,0,0,13,4,false
    0.114788,3,30,8,0.111675,0.139211,66,60,7,14,3,103,14,5,12,8,29,0.611111,0.216545,89,69,11,7,0.171154,89,1,1,0,0,1,322,460,8,7,8,7,21,0,17,1,21,163,0,17,1,431,591,8,7,8,7,42,0,38,1,42,195,0,38,1,false
    0,0,0,0,0,0,0,0,1,4,3,19,1,0,0,3,8,0.5,0.114754,14,7,1,1,0.112,14,0,0,0,0,0,108,129,0,0,0,0,5,0,1,0,5,74,0,1,0,111,132,0,0,0,0,6,0,2,0,6,75,0,2,0,false
    0,0,0,0,0,0,0,0,1,2,2,6,0,10,4,0,4,1,0.369565,17,17,4,0,0.369565,17,0,0,0,0,0,29,52,4,0,4,0,4,1,3,0,4,13,1,3,0,29,52,4,0,4,0,4,1,3,0,4,13,1,3,0,false
    0.0132548,1,3,1,0.0179153,0.0260047,11,11,1,15,3,94,8,0,0,21,37,0.75,0.232305,128,90,3,1,0.232305,128,0,0,0,0,0,423,614,13,2,13,2,16,1,3,0,16,290,1,3,0,423,614,13,2,13,2,16,1,3,0,16,290,1,3,0,false
    0,0,0,0,0,0,0,0,1,1,1,7,3,0,0,5,8,0.25,0.192308,5,5,1,3,0.192308,5,3,3,0,0,1,21,28,8,0,1,0,3,0,3,0,15,8,0,14,4,21,28,8,0,1,0,3,0,3,0,15,8,0,14,4,false
    0,0,0,0,0,0,0,0,1,2,2,11,0,3,4,0,3,0.25,0.403226,25,20,1,3,0.403226,25,0,0,0,0,0,37,60,3,0,3,0,3,0,3,0,3,16,0,3,0,37,60,3,0,3,0,3,0,3,0,3,16,0,3,0,false
    0.0793844,1,12,2,0.0584416,0.0777027,54,46,4,3,3,143,12,239,251,43,118,0.390625,0.263682,212,182,25,39,0.263682,212,0,0,0,0,0,592,924,31,17,31,17,75,12,63,12,75,325,12,63,12,592,924,31,17,31,17,75,12,63,12,75,325,12,63,12,false
    0,0,0,0,0,0,0,0,1,1,1,5,1,125,55,1,5,1,0.638298,30,30,5,0,0.638298,30,0,0,2,149,0,17,46,1,1,1,1,4,0,4,1,4,5,0,4,1,17,46,1,1,1,1,4,0,4,1,4,5,0,4,1,false
    0.0348403,1,6,2,0.030137,0.0411985,22,22,4,4,3,42,6,19,20,16,27,0.875,0.210762,47,44,7,1,0.155063,98,0,0,0,0,0,176,286,6,1,6,1,11,0,7,0,11,100,0,7,0,534,730,20,1,20,1,43,0,33,1,68,299,0,53,1,false
    0,0,0,0,0,0,0,0,1,1,1,14,3,6,11,4,14,0.888889,0.356322,31,31,8,1,0.356322,31,0,0,0,0,0,56,95,5,3,5,3,10,0,8,2,10,25,0,8,2,56,95,5,3,5,3,10,0,8,2,10,25,0,8,2,false
    0,0,0,0,0,0,0,0,3,3,3,35,7,17,19,8,28,0.111111,0.0757576,10,10,2,16,0.0757576,10,1,1,0,0,1,122,150,7,5,7,5,20,0,17,6,20,55,0,17,6,122,150,7,5,7,5,20,0,17,6,20,55,0,17,6,false
    0,0,0,0,0,0,0,0,2,3,3,24,6,185,271,7,26,0.9375,0.470588,72,72,15,1,0.470588,72,1,1,74,138,1,81,169,7,6,6,5,19,0,15,6,23,30,0,19,7,81,169,7,6,6,5,19,0,15,6,23,30,0,19,7,false
    0,0,0,0,0,0,0,0,1,2,2,7,4,4,5,3,6,0.75,0.24,12,12,3,1,0.24,12,2,2,0,0,1,38,52,8,7,1,1,3,0,3,1,26,21,0,22,8,38,52,8,7,1,1,3,0,3,1,26,21,0,22,8,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,1,1,0.769231,10,10,2,0,0.769231,10,0,0,3,4,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,17,9,3,2,20,28,0.571429,0.228571,24,20,4,3,0.228571,24,2,2,0,0,1,81,117,10,8,3,2,8,0,6,0,31,44,0,25,7,81,117,10,8,3,2,8,0,6,0,31,44,0,25,7,false
    0,0,0,0,0,0,0,0,1,3,3,35,10,0,0,14,24,0.222222,0.0641711,12,10,2,7,0.0628272,12,1,1,0,0,1,175,210,15,2,15,2,10,0,8,0,10,106,0,8,0,179,214,17,2,17,2,10,0,8,0,10,106,0,8,0,false
    0,0,0,0,0,0,0,0,1,3,3,26,5,0,0,8,16,0.111111,0.0471698,5,5,1,8,0.0471698,5,1,1,0,0,1,101,111,2,0,2,0,8,0,8,0,8,53,0,8,0,101,111,2,0,2,0,8,0,8,0,8,53,0,8,0,true
    0,0,0,0,0,0,0,0,1,3,3,38,9,1,5,40,52,0.444444,0.171717,34,28,4,5,0.171717,34,2,2,0,0,1,164,210,14,6,7,0,12,0,8,5,35,100,0,27,12,164,210,14,6,7,0,12,0,8,5,35,100,0,27,12,true
    0.0824222,1,6,2,0.0801394,0.0969163,23,22,1,8,6,54,9,0,0,10,18,0.666667,0.120155,31,19,2,1,0.120155,31,2,2,0,0,1,227,287,13,6,6,0,8,0,2,1,31,157,0,21,8,227,287,14,6,7,0,8,1,2,1,31,157,1,21,8,true
    0,0,0,0,0,0,0,0,1,3,3,48,8,1,0,13,30,0.0714286,0.0457516,7,5,1,13,0.0457516,7,2,3,0,0,2,146,174,16,6,9,0,17,0,13,9,40,72,0,32,16,146,174,16,6,9,0,17,0,13,9,40,72,0,32,16,false
    0,0,0,0,0,0,0,0,1,4,4,13,4,0,0,3,9,0.833333,0.278351,27,27,5,1,0.278351,27,2,2,0,0,1,70,109,12,6,5,0,6,0,5,3,29,32,0,24,10,70,109,12,6,5,0,6,0,5,3,29,32,0,24,10,false
    0,0,0,0,0,0,0,0,1,1,1,11,6,0,0,19,26,0.5,0.345679,28,28,3,3,0.345679,28,2,2,0,0,1,53,69,11,6,4,0,7,0,5,2,30,24,0,24,9,53,69,11,6,4,0,7,0,5,2,30,24,0,24,9,true
    0,0,0,0,0,0,0,0,2,3,2,26,11,0,0,26,42,0.466667,0.299213,38,35,7,8,0.299213,38,4,4,0,0,1,89,139,33,10,3,0,16,0,14,9,74,41,0,54,30,89,139,33,10,3,0,16,0,14,9,74,41,0,54,30,true
    0,0,0,0,0,0,0,0,2,1,1,5,7,0,0,6,9,1,0.446809,21,18,4,0,0.446809,21,4,4,0,0,1,26,46,31,26,1,0,3,0,3,0,88,17,0,80,34,26,46,31,26,1,0,3,0,3,0,88,17,0,80,34,false
    0,0,0,0,0,0,0,0,1,1,1,6,4,0,0,6,9,1,0.608696,28,28,4,0,0.608696,28,1,1,0,0,1,18,37,4,2,2,0,3,0,3,2,14,9,0,11,3,18,37,4,2,2,0,3,0,3,2,14,9,0,11,3,true
    0.0620985,1,4,1,0.0362538,0.056338,12,12,1,4,4,61,14,2,3,21,41,0.933333,0.292359,88,78,14,1,0.292359,88,2,2,1,1,1,213,331,22,8,15,2,20,0,14,9,43,115,0,33,16,213,331,22,8,15,2,20,0,14,9,43,115,0,33,16,true
    0.179012,1,5,1,0.206522,0.192308,19,15,1,3,3,19,6,0,0,6,13,0.142857,0.0823529,7,7,1,6,0.0823529,7,3,3,0,0,1,78,92,15,7,6,0,7,0,6,5,43,38,0,37,17,78,92,15,7,6,0,7,0,6,5,43,38,0,37,17,false
    0.376623,1,5,1,0.333333,0.325581,18,14,1,2,2,12,4,0,0,5,10,0.166667,0.14,7,7,1,5,0.14,7,2,2,0,0,1,43,54,11,6,4,0,5,0,5,4,28,18,0,24,11,43,54,11,6,4,0,5,0,5,4,28,18,0,24,11,false
    0.395498,6,33,7,0.271552,0.4,63,60,1,3,3,40,13,0,0,25,39,0.0666667,0.242424,48,41,1,14,0.242424,48,2,2,0,0,1,150,232,19,6,12,0,14,0,14,13,37,78,0,33,20,150,232,19,6,12,0,14,0,14,13,37,78,0,33,20,true
    0,0,0,0,0,0,0,0,1,4,4,33,7,3,1,14,27,0.0909091,0.0808824,11,7,1,10,0.0808824,11,2,2,2,2,1,125,151,13,7,6,1,13,0,10,7,36,61,0,29,14,125,151,13,7,6,1,13,0,10,7,36,61,0,29,14,false
    0,0,0,0,0,0,0,0,1,5,5,70,9,0,0,17,35,1,0.351682,115,102,17,0,0.351682,115,3,3,0,0,1,212,342,17,7,8,0,18,0,16,11,54,120,0,47,23,212,342,17,7,8,0,18,0,16,11,54,120,0,47,23,false
    0,0,0,0,0,0,0,0,1,3,3,12,2,0,0,3,6,0.333333,0.258065,16,7,1,2,0.258065,16,2,2,0,0,1,46,65,8,6,1,0,3,0,2,1,26,26,0,21,8,46,65,8,6,1,0,3,0,2,1,26,26,0,21,8,false
    0.158273,1,6,2,0.11165,0.137405,23,18,1,5,5,39,8,0,0,7,13,1,0.38785,83,64,7,0,0.38785,83,3,3,0,0,1,131,206,13,7,4,0,6,0,6,0,42,85,0,37,12,131,206,13,7,4,0,6,0,6,0,42,85,0,37,12,true
    0.701923,3,7,3,0.525641,0.611111,41,33,1,2,2,13,8,0,0,13,20,0.2,0.25,18,10,1,4,0.25,18,5,5,0,0,1,54,78,28,8,2,0,7,0,4,2,83,26,0,50,23,54,78,28,8,2,0,7,0,4,2,83,26,0,50,23,false
    0,0,0,0,0,0,0,0,1,4,4,14,7,0,0,5,11,1,0.428571,39,37,7,0,0.40625,39,2,2,0,0,1,52,93,11,6,4,0,6,0,6,4,29,24,0,25,11,57,98,12,8,4,1,7,0,7,4,34,25,0,30,12,false
    0,0,0,0,0,0,0,0,1,4,4,24,5,1,1,7,16,0.142857,0.17094,20,9,1,6,0.141935,22,2,2,0,0,1,97,135,14,6,7,0,9,0,6,5,32,55,0,25,12,133,175,19,6,12,0,12,0,9,5,35,70,0,28,12,false
    0,0,0,0,0,0,0,0,1,3,3,46,13,6,10,24,45,1,0.336066,82,75,14,0,0.336066,82,2,2,1,3,1,162,261,20,6,13,0,21,0,13,10,44,84,0,32,17,162,261,20,6,13,0,21,0,13,10,44,84,0,32,17,true
    0,0,0,0,0,0,0,0,1,4,4,49,10,29,32,17,36,0.9375,0.341954,119,98,15,1,0.340678,201,0,0,0,0,0,229,430,14,5,14,5,19,1,15,7,19,113,1,15,7,389,656,17,5,17,5,32,1,24,7,50,183,1,39,7,true
    0,0,0,0,0,0,0,0,1,2,2,14,7,1,1,14,19,0.333333,0.152778,11,11,2,4,0.152778,11,0,0,0,0,0,61,75,3,0,3,0,5,0,5,4,5,32,0,5,4,61,75,3,0,3,0,5,0,5,4,5,32,0,5,4,false
    0,0,0,0,0,0,0,0,1,5,5,48,15,2,3,22,36,1,0.240283,68,55,9,0,0.246575,72,3,3,2,2,1,215,322,30,10,10,4,14,0,8,4,58,129,0,40,21,220,327,31,12,10,5,15,0,9,4,63,130,0,45,22,true
    0,0,0,0,0,0,0,0,0,0,0,5,0,19,3,0,5,1,0.8,28,28,6,0,0.8,28,0,0,7,19,0,7,34,0,0,0,0,5,0,5,3,5,0,0,5,3,7,34,0,0,0,0,5,0,5,3,5,0,0,5,3,false
    0,0,0,0,0,0,0,0,1,3,3,18,1,5,9,1,9,1,0.485507,67,58,8,0,0.485507,67,0,0,0,0,0,71,136,5,0,5,0,8,0,7,0,8,35,0,7,0,71,136,5,0,5,0,8,0,7,0,8,35,0,7,0,false
    0,0,0,0,0,0,0,0,1,1,1,5,5,0,0,3,6,0.5,0.346154,9,9,2,2,0.346154,9,2,2,0,0,1,17,24,8,6,1,0,3,0,3,1,26,5,0,22,8,17,24,8,6,1,0,3,0,3,1,26,5,0,22,8,true
    0.198547,1,3,1,0.141791,0.164835,19,15,1,5,5,21,7,0,0,17,22,1,0.260163,32,27,5,0,0.260163,32,3,3,0,0,1,91,134,12,7,3,0,5,0,4,3,41,54,0,35,15,91,134,12,7,3,0,5,0,4,3,41,54,0,35,15,true
    0,0,0,0,0,0,0,0,1,1,1,13,5,0,0,5,10,0.2,0.225,9,9,1,4,0.225,9,2,2,0,0,1,31,40,10,6,3,0,5,0,4,3,28,13,0,23,10,31,40,10,6,3,0,5,0,4,3,28,13,0,23,10,false
    0.0311348,1,6,2,0.0231579,0.030581,22,20,1,7,7,101,10,1,0,28,44,1,0.321888,225,152,11,0,0.271413,244,3,3,0,0,1,474,715,38,7,29,0,16,0,10,8,52,264,0,41,20,655,950,49,23,39,14,45,0,38,13,89,341,0,77,27,false
    0.123239,2,10,2,0.162162,0.1875,12,12,1,4,4,17,4,0,0,4,7,0.25,0.0985916,7,7,1,3,0.0985916,7,2,2,0,0,1,64,74,9,6,2,0,3,0,3,2,26,36,0,22,9,64,74,9,6,2,0,3,0,3,2,26,36,0,22,9,false
    0.192513,1,4,1,0.173913,0.189655,12,11,1,3,3,12,3,0,0,4,9,0.25,0.121212,8,7,1,3,0.121212,8,2,2,0,0,1,58,69,9,6,2,0,5,0,3,2,28,27,0,22,9,58,69,9,6,2,0,5,0,3,2,28,27,0,22,9,false
    0.192118,2,15,5,0.135036,0.150943,37,32,1,1,1,34,7,0,0,10,23,0.0714286,0.0674847,11,11,1,13,0.0493274,11,2,2,0,0,1,152,195,19,6,12,0,13,0,13,11,36,85,0,32,18,212,274,24,9,17,3,21,0,21,13,44,119,0,40,20,true
    0,0,0,0,0,0,0,0,1,3,3,35,5,0,0,13,20,1,0.382653,75,58,7,0,0.382653,75,2,2,0,0,1,121,214,12,6,5,0,7,0,6,5,30,78,0,25,12,121,214,12,6,5,0,7,0,6,5,30,78,0,25,12,false
    0,0,0,0,0,0,0,0,4,4,4,46,9,2,8,24,38,0.166667,0.158537,39,26,1,5,0.158537,39,4,4,2,2,1,207,263,26,8,4,1,14,0,5,2,76,102,0,46,21,207,263,26,8,4,1,14,0,5,2,76,102,0,46,21,false
    0,0,0,0,0,0,0,0,1,3,3,51,16,12,23,45,70,0.952381,0.287823,78,78,20,1,0.287823,78,2,2,2,2,1,193,297,13,6,6,0,25,0,20,13,48,92,0,39,20,193,297,13,6,6,0,25,0,20,13,48,92,0,39,20,false
    0,0,0,0,0,0,0,0,1,3,3,81,12,5,4,20,69,1,0.380846,171,165,47,0,0.380846,171,3,3,1,1,1,278,487,30,26,21,19,49,0,46,22,85,110,0,77,34,278,487,30,26,21,19,49,0,46,22,85,110,0,77,34,true
    0.383838,1,3,1,0.196429,0.333333,11,10,1,2,2,8,1,0,0,1,5,1,0.454545,25,24,2,0,0.454545,25,0,0,0,0,0,30,56,3,1,3,1,4,0,1,0,4,13,0,1,0,30,56,3,1,3,1,4,0,1,0,4,13,0,1,0,false
    0,0,0,0,0,0,0,0,1,6,6,185,26,0,0,67,142,0.102941,0.120558,95,64,7,61,0.107396,106,2,2,0,0,1,693,855,33,7,26,1,75,0,67,53,98,388,0,86,60,881,1082,53,22,41,14,113,1,102,65,147,457,1,129,73,false
    0,0,0,0,0,0,0,0,1,5,5,10,4,0,0,7,9,1,0.294872,23,15,1,0,0.294872,23,0,0,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,55,78,3,0,3,0,2,0,0,0,2,35,0,0,0,false
    0,0,0,0,0,0,0,0,2,4,3,22,3,1,0,1,13,1,0.452174,52,37,6,0,0.452174,52,1,1,0,0,1,63,119,7,1,7,1,12,0,5,4,12,29,0,5,4,63,119,7,1,7,1,12,0,5,4,12,29,0,5,4,false
    0,0,0,0,0,0,0,0,1,3,3,18,2,0,0,1,8,0.875,0.291971,40,38,7,1,0.291971,40,2,2,0,0,1,97,135,11,6,4,0,7,0,7,4,30,58,0,26,11,97,135,11,6,4,0,7,0,7,4,30,58,0,26,11,false
    0,0,0,0,0,0,0,0,1,2,2,11,1,9,11,1,8,0.8,0.521127,37,37,4,1,0.521127,37,0,0,1,1,0,34,74,4,1,4,1,7,0,4,0,7,16,0,4,0,34,74,4,1,4,1,7,0,4,0,7,16,0,4,0,false
    0,0,0,0,0,0,0,0,1,1,1,3,4,23,22,6,8,0.666667,0.464286,13,12,2,1,0.464286,13,2,2,1,1,1,15,25,4,2,0,0,2,0,2,0,15,6,0,10,3,15,25,4,2,0,0,2,0,2,0,15,6,0,10,3,false
    0,0,0,0,0,0,0,0,1,3,3,31,4,3,7,17,26,0.7,0.287234,54,48,7,3,0.370221,184,0,0,0,0,0,134,223,9,1,9,1,9,6,9,0,9,80,6,9,0,313,556,14,6,14,6,31,6,31,3,31,173,6,31,3,false
    0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,0,1,1,0.642857,9,9,2,0,0.642857,9,0,0,0,0,0,5,10,0,0,0,0,1,0,1,0,1,1,0,1,0,5,10,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,21,7,26,31,14,27,1,0.514286,72,72,13,0,0.514286,72,2,2,25,29,1,68,145,9,7,2,1,13,0,12,5,36,27,0,31,12,68,145,9,7,2,1,13,0,12,5,36,27,0,31,12,false
    0,0,0,0,0,0,0,0,1,2,2,6,2,1,1,3,5,0.333333,0.178571,5,5,1,2,0.178571,5,2,2,0,0,1,23,28,8,6,1,0,2,0,2,1,25,11,0,21,8,23,28,8,6,1,0,2,0,2,1,25,11,0,21,8,false
    0.0932476,1,4,1,0.0652174,0.0857143,12,12,1,5,5,35,9,1,0,12,17,0.5,0.23913,44,38,1,1,0.23913,44,3,3,0,0,1,140,184,22,8,0,0,5,0,1,0,48,92,0,34,16,140,184,22,8,0,0,5,0,1,0,48,92,0,34,16,true
    0,0,0,0,0,0,0,0,1,3,3,14,5,0,0,5,7,1,0.272727,21,17,3,0,0.283019,30,2,3,0,0,2,56,80,8,6,1,0,2,0,2,0,25,41,0,21,7,76,112,11,7,4,1,5,0,4,0,28,47,0,23,7,false
    0,0,0,0,0,0,0,0,1,1,1,17,7,0,0,12,20,0.888889,0.322581,30,29,8,1,0.322581,30,2,2,0,0,1,63,100,10,6,3,0,8,0,8,7,31,28,0,27,14,63,100,10,6,3,0,8,0,8,7,31,28,0,27,14,false
    0,0,0,0,0,0,0,0,1,3,3,36,8,1,0,11,23,1,0.418719,85,54,10,0,0.424,106,2,2,0,0,1,118,242,16,6,9,0,12,0,9,5,35,76,0,28,12,144,292,18,6,11,0,15,0,12,7,38,88,0,31,14,false
    0,0,0,0,0,0,0,0,1,7,7,64,9,2,3,19,44,0.05,0.0382979,9,8,1,19,0.0382979,9,2,2,0,0,1,226,264,15,12,8,6,25,0,19,10,48,123,0,38,17,226,264,15,12,8,6,25,0,19,10,48,123,0,38,17,true
    0,0,0,0,0,0,0,0,1,1,1,17,2,8,10,1,14,0.111111,0.15942,11,11,1,8,0.15942,11,1,1,1,2,1,58,82,4,2,4,2,13,0,8,3,13,23,0,8,3,58,82,4,2,4,2,13,0,8,3,13,23,0,8,3,false
    0,0,0,0,0,0,0,0,1,5,3,16,8,0,0,11,17,1,0.42623,52,48,6,0,0.427586,62,2,2,0,0,1,70,140,12,7,5,1,6,0,5,4,29,38,0,24,11,83,153,15,11,7,3,8,0,7,4,39,40,0,34,13,true
    0.16122,1,5,1,0.104294,0.145833,17,14,1,2,2,28,5,1,2,7,23,0.214286,0.342466,50,47,3,11,0.342466,50,2,2,0,0,1,96,163,6,1,6,1,16,0,13,5,16,46,0,13,5,96,163,6,1,6,1,16,0,13,5,16,46,0,13,5,false
    0,0,0,0,0,0,0,0,1,2,2,10,4,0,0,4,8,1,0.421053,24,24,5,0,0.421053,24,2,2,0,0,1,33,60,10,6,3,0,4,0,4,3,27,13,0,23,10,33,60,10,6,3,0,4,0,4,3,27,13,0,23,10,false
