    @RELATION lucene-2.4-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,0,0,0,1,0,41,10,0,1,0.5,0.444444,4,4,1,1,0.444444,4,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,10,2,1,1,5,13,1,0.220779,17,12,1,0,0.220779,17,1,1,0,0,1,60,85,21,4,7,3,8,0,0,1,17,32,0,1,2,60,85,21,4,7,3,8,0,0,1,17,32,0,1,2,false
    0,0,0,0,0,0,0,0,1,2,2,8,2,2,5,4,8,1,0.380435,35,8,1,0,0.380435,35,1,1,0,0,1,57,96,14,0,11,0,4,0,0,1,9,32,0,0,1,57,96,14,0,11,0,4,0,0,1,9,32,0,0,1,false
    0.0249307,1,2,1,0.02331,0.0383142,10,10,4,6,6,55,16,7,20,31,52,0.777778,0.366013,112,73,7,2,0.301333,113,1,1,2,5,1,194,351,15,14,10,2,21,0,8,1,93,119,0,70,4,262,429,23,22,16,7,31,0,15,1,117,157,0,91,4,true
    0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,5,0,0,0,0,0,1,0,0,0,0,1,1,0,7,7,0,0,0,0,5,0,0,0,5,0,0,0,0,7,7,0,0,0,0,5,0,0,0,5,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,0,2,0,0.6,6,6,0,1,0.6,6,0,0,1,1,0,4,12,0,0,0,0,2,0,0,0,2,0,0,0,0,4,12,0,0,0,0,2,0,0,0,2,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,6,5,6,13,0,6,0,0.45,9,9,0,1,0.45,9,0,0,3,3,0,11,27,1,0,1,0,6,0,0,1,6,1,0,0,1,11,27,1,0,1,0,6,0,0,1,6,1,0,0,1,false
    0,0,0,0,0,0,0,0,0,0,0,2,1,9,4,0,2,0,0.2,1,1,0,1,0.2,1,0,0,3,3,0,4,5,0,0,0,0,2,0,0,0,2,0,0,0,0,4,5,0,0,0,0,2,0,0,0,2,0,0,0,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,4,9,7,0,4,0,0,0,0,0,1,0,0,0,0,3,3,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,6,6,0,0,0,0,4,0,0,0,4,0,0,0,0,false
    0.566667,3,8,4,0.51145,0.528846,67,55,2,2,2,13,10,3,4,8,17,0.142857,0.0625,5,2,1,6,0.0458716,5,1,1,0,0,1,75,98,6,1,5,1,9,0,6,1,10,42,0,1,2,104,131,10,1,7,1,12,0,9,1,14,53,0,1,3,false
    0,0,0,0,0,0,0,0,1,1,1,3,3,2,1,2,5,0,0,0,0,0,4,0,0,1,1,0,0,1,21,25,3,0,3,0,3,0,3,0,3,8,0,1,0,21,25,3,0,3,0,3,0,3,0,3,8,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,1,7,10,2,1,6,11,0,0,0,0,0,6,0,0,1,1,0,0,1,44,50,4,0,4,0,5,0,5,0,5,23,0,1,0,44,50,4,0,4,0,5,0,5,0,5,23,0,1,0,false
    0,0,0,0,0,0,0,0,2,1,1,7,8,2,1,9,15,0.142857,0.25,11,7,1,6,0.25,11,1,1,0,0,1,33,47,3,0,3,0,6,0,6,0,6,15,0,1,0,33,47,3,0,3,0,6,0,6,0,6,15,0,1,0,true
    0,0,0,0,0,0,0,0,1,0,0,2,5,1,2,2,4,0.333333,0.166667,3,3,1,2,0.166667,3,0,0,0,0,0,15,20,6,0,6,0,2,0,2,0,2,3,0,2,0,15,20,6,0,6,0,2,0,2,0,2,3,0,2,0,false
    0,0,0,0,0,0,0,0,1,4,4,41,16,9,2,18,25,0.2,0.155963,34,12,1,4,0.155963,34,1,1,0,0,1,184,267,11,0,11,0,7,0,4,0,7,141,0,2,0,184,267,11,0,11,0,7,0,4,0,7,141,0,2,0,true
    0.538462,1,3,1,0.379747,0.360656,30,22,2,2,2,9,10,2,1,11,18,0.2,0.0576923,3,3,1,4,0.046875,3,1,1,0,0,1,49,66,3,0,2,0,7,0,4,1,8,29,0,1,2,61,79,7,0,6,0,8,0,4,1,9,33,0,1,2,false
    0,0,0,0,0,0,0,0,1,7,7,17,16,8,1,26,29,0.333333,0.232558,30,8,1,2,0.232558,30,1,1,0,0,1,99,139,6,0,6,0,3,0,2,0,3,71,0,1,0,99,139,6,0,6,0,3,0,2,0,3,71,0,1,0,true
    0,0,0,0,0,0,0,0,2,1,1,5,16,8,1,9,14,0.2,0.153846,6,4,1,4,0.153846,6,1,1,0,0,1,33,43,7,0,7,0,5,0,4,0,5,12,0,1,0,33,43,7,0,7,0,5,0,4,0,5,12,0,1,0,true
    0,0,0,0,0,0,0,0,1,5,5,190,44,45,56,55,127,1,0.244163,251,157,1,0,0.226556,273,0,0,0,0,0,777,1172,59,14,59,14,72,0,0,9,72,480,0,0,9,932,1366,82,15,82,15,90,0,4,10,91,560,0,4,11,true
    0,0,0,0,0,0,0,0,1,0,0,2,4,4,2,1,3,0.5,0.25,7,4,1,1,0.25,7,0,0,0,0,0,21,25,6,0,6,0,2,0,1,0,2,9,0,1,0,21,25,6,0,6,0,2,0,1,0,2,9,0,1,0,true
    0,0,0,0,0,0,0,0,1,1,1,18,0,35,5,0,4,0.5,0.299065,32,17,1,1,0.299065,32,0,0,0,0,0,75,83,9,0,9,0,4,0,1,0,4,38,0,1,0,75,83,9,0,9,0,4,0,1,0,4,38,0,1,0,true
    0,0,0,0,0,0,0,0,1,2,2,45,6,31,41,21,44,0.631579,0.365314,99,98,12,7,0.365314,99,0,0,0,0,0,172,293,9,0,9,0,23,0,18,0,23,104,0,18,0,172,293,9,0,9,0,23,0,18,0,23,104,0,18,0,true
    0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,4,1,0.824324,61,61,5,0,0.824324,61,0,0,0,0,0,13,58,0,0,0,0,4,0,4,0,4,3,0,4,0,13,58,0,0,0,0,4,0,4,0,4,3,0,4,0,false
    0,0,0,0,0,0,0,0,1,0,0,6,3,3,3,2,8,0.428571,0.508772,29,29,3,4,0.508772,29,1,1,0,0,1,28,45,6,2,4,2,6,0,6,1,11,10,0,9,2,28,45,6,2,4,2,6,0,6,1,11,10,0,9,2,false
    0,0,0,0,0,0,0,0,1,7,3,64,20,5,19,28,47,1,0.170799,62,33,1,0,0.163498,86,0,0,0,0,0,301,413,11,2,11,2,19,0,0,0,19,191,0,0,0,440,593,29,19,13,6,36,0,16,2,83,273,0,57,10,true
    0,0,0,0,0,0,0,0,1,5,5,37,11,6,9,24,35,0,0.154472,38,14,0,1,0.154472,38,0,0,0,0,0,208,281,10,0,10,0,11,0,0,1,11,128,0,0,1,208,281,10,0,10,0,11,0,0,1,11,128,0,0,1,true
    0,0,0,0,0,0,0,0,1,0,0,28,12,5,5,29,57,0.0833333,0.168067,20,16,2,22,0.149068,24,1,1,2,2,1,99,146,6,13,1,6,28,0,23,0,80,46,0,68,3,137,195,8,15,3,8,47,0,42,0,109,65,0,97,3,true
    0,0,0,0,0,0,0,0,1,3,3,10,12,1,1,4,7,0.333333,0.119403,8,5,1,2,0.119403,8,0,0,0,0,0,59,78,12,0,12,0,3,0,2,0,3,34,0,2,0,59,78,12,0,12,0,3,0,2,0,3,34,0,2,0,false
    0,0,0,0,0,0,0,0,7,6,6,54,26,3,0,28,38,0.333333,0.161871,45,8,1,2,0.170139,49,1,1,0,0,1,233,349,4,0,3,0,10,0,2,0,11,186,0,0,1,239,355,12,0,7,0,10,0,2,0,11,186,0,0,1,true
    0,0,0,0,0,0,0,0,5,3,3,22,12,3,2,5,16,0.25,0.106796,11,3,1,3,0.106796,11,1,1,0,0,1,92,118,7,1,7,1,11,0,3,0,11,55,0,3,0,92,118,7,1,7,1,11,0,3,0,11,55,0,3,0,false
    0,0,0,0,0,0,0,0,4,0,0,5,9,3,1,1,6,0.25,0.484848,16,16,1,3,0.484848,16,1,1,0,0,1,17,22,2,0,2,0,5,0,3,0,5,4,0,3,0,17,22,2,0,2,0,5,0,3,0,5,4,0,3,0,false
    0,0,0,0,0,0,0,0,4,1,1,13,2,14,21,1,12,0.833333,0.625,55,55,10,2,0.625,55,1,1,3,3,1,33,81,0,6,0,6,11,0,11,0,11,11,0,11,0,33,81,0,6,0,6,11,0,11,0,11,11,0,11,0,true
    0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,1,0.8,20,20,4,0,0.8,20,0,0,1,4,0,5,25,0,2,0,2,3,0,3,0,3,0,0,3,0,5,25,0,2,0,2,3,0,3,0,3,0,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,0,10,4,0,2,1,0.947368,72,72,3,0,0.947368,72,0,0,6,6,0,4,51,0,0,0,0,2,0,2,0,2,0,0,2,0,4,51,0,0,0,0,2,0,2,0,2,0,0,2,0,false
