    @RELATION xalan-2.6-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,2,1,1,3,5,1,0,13,15,1,0.558824,38,37,3,0,0.558824,38,3,7,0,0,1,30,70,16,70,0,0,2,0,2,0,184,12,0,169,23,30,70,16,70,0,0,2,0,2,0,184,12,0,169,23,false
    0,0,0,0,0,0,0,0,1,2,2,13,6,2,2,18,22,1,0.496124,64,60,4,0,0.496124,64,3,7,0,0,1,65,145,19,70,3,0,4,0,3,1,186,29,0,170,24,65,145,19,70,3,0,4,0,3,1,186,29,0,170,24,true
    0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,10,11,1,0.681818,30,30,2,0,0.681818,30,3,7,0,0,1,14,40,16,70,0,0,1,0,1,0,183,6,0,168,23,14,40,16,70,0,0,1,0,1,0,183,6,0,168,23,false
    0,0,0,0,0,0,0,0,1,2,2,7,7,1,0,4,5,1,0.25,9,9,2,0,0.25,9,4,8,0,0,1,27,34,16,70,0,0,1,0,1,0,186,11,0,170,23,27,34,16,70,0,0,1,0,1,0,186,11,0,170,23,false
    0,0,0,0,0,0,0,0,3,3,3,36,25,1,0,14,19,1,0.231343,31,23,4,0,0.231343,31,4,8,0,0,1,103,136,16,70,0,0,5,0,3,0,190,42,0,172,23,103,136,16,70,0,0,5,0,3,0,190,42,0,172,23,false
    0.714286,1,1,1,0.23913,0.529412,11,9,2,0,0,2,5,1,0,6,8,1,0.608696,28,27,2,0,0.608696,28,4,8,0,0,1,18,46,16,70,0,0,2,0,1,0,187,5,0,170,23,18,46,16,70,0,0,2,0,1,0,187,5,0,170,23,false
    0.714286,1,1,1,0.23913,0.529412,11,9,2,0,0,2,5,1,0,6,8,1,0.608696,28,27,2,0,0.608696,28,4,8,0,0,1,18,46,16,70,0,0,2,0,1,0,187,5,0,170,23,18,46,16,70,0,0,2,0,1,0,187,5,0,170,23,false
    0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2,1,0.576923,15,15,1,0,0.576923,15,4,8,0,0,1,11,24,17,75,0,2,2,0,0,0,190,2,0,170,24,11,24,17,75,0,2,2,0,0,0,190,2,0,170,24,false
    0.22093,3,16,3,0.0962343,0.145833,23,21,1,4,4,24,8,2,0,20,26,1,0.316279,68,64,4,0,0.316279,68,3,7,1,1,1,147,239,17,73,1,3,6,0,3,1,188,61,0,170,24,147,239,17,73,1,3,6,0,3,1,188,61,0,170,24,true
    0.111111,1,3,1,0.0892857,0.134328,10,9,1,3,3,10,10,1,0,18,20,1,0.372727,41,38,2,0,0.372727,41,3,7,0,0,1,69,112,16,70,0,0,2,0,1,1,184,34,0,168,24,69,112,16,70,0,0,2,0,1,1,184,34,0,168,24,false
    0,0,0,0,0,0,0,0,2,5,4,37,17,2,0,40,43,1,0.196226,52,31,3,0,0.196226,52,4,8,1,1,1,213,299,16,70,0,0,3,0,2,0,188,114,0,171,23,213,299,16,70,0,0,3,0,2,0,188,114,0,171,23,true
    0,0,0,0,0,0,0,0,1,1,1,3,5,1,0,13,14,1,0.517241,30,30,2,0,0.517241,30,3,7,0,0,1,28,47,16,70,0,0,1,0,1,0,183,16,0,168,23,28,47,16,70,0,0,1,0,1,0,183,16,0,168,23,false
    0,0,0,0,0,0,0,0,1,2,2,15,8,1,0,22,35,1,0.511765,87,84,14,0,0.511765,87,3,7,0,0,1,83,185,17,70,1,0,13,0,13,11,195,29,0,180,34,83,185,17,70,1,0,13,0,13,11,195,29,0,180,34,false
    0.975904,1,2,1,0.5,0.894737,20,17,1,1,1,2,7,2,0,9,10,1,0.534884,23,23,2,0,0.534884,23,3,7,1,1,1,20,40,16,70,0,0,1,0,1,0,183,11,0,168,23,20,40,16,70,0,0,1,0,1,0,183,11,0,168,23,false
    0.975904,1,2,1,0.5,0.888889,20,16,1,1,1,2,8,1,0,9,10,1,0.547619,23,23,2,0,0.547619,23,4,8,0,0,1,19,40,16,70,0,0,1,0,1,0,184,11,0,169,23,19,40,16,70,0,0,1,0,1,0,184,11,0,169,23,false
    0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.625,5,5,1,0,0.625,5,3,7,0,0,1,3,3,16,70,0,0,0,0,0,0,182,0,0,167,23,3,3,16,70,0,0,0,0,0,0,182,0,0,167,23,false
    0,0,0,0,0,0,0,0,2,3,3,6,7,2,0,23,25,1,0.351648,32,32,3,0,0.351648,32,3,7,0,0,1,59,96,16,70,0,0,2,0,2,0,184,25,0,169,23,59,96,16,70,0,0,2,0,2,0,184,25,0,169,23,true
    0,0,0,0,0,0,0,0,1,0,0,1,5,1,0,5,6,1,0.56,14,14,1,0,0.56,14,4,8,0,0,1,11,24,16,70,0,0,1,0,0,0,186,3,0,169,23,11,24,16,70,0,0,1,0,0,0,186,3,0,169,23,false
    0,0,0,0,0,0,0,0,2,2,2,7,5,8,9,17,20,1,0.4375,42,38,3,0,0.4375,42,3,7,7,8,1,54,96,16,70,0,0,3,0,2,0,185,21,0,169,23,54,96,16,70,0,0,3,0,2,0,185,21,0,169,23,true
    0,0,0,0,0,0,0,0,2,0,0,2,5,1,0,6,8,1,0.56,28,27,2,0,0.56,28,4,8,0,0,1,22,54,16,70,0,0,2,0,1,0,187,7,0,170,23,22,54,16,70,0,0,2,0,1,0,187,7,0,170,23,true
    0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.7,7,7,1,0,0.7,7,5,9,0,0,1,3,4,16,70,0,0,0,0,0,0,188,0,0,171,23,3,4,16,70,0,0,0,0,0,0,188,0,0,171,23,false
    0.0707678,1,6,3,0.0324221,0.0710901,51,45,5,5,5,140,24,23,46,36,105,1,0.535792,741,666,34,0,0.535792,741,1,2,0,0,2,642,1573,26,18,26,18,69,0,33,4,69,256,0,33,4,642,1573,26,18,26,18,69,0,33,4,69,256,0,33,4,true
    0.288527,9,58,13,0.175545,0.276102,145,119,3,5,3,96,13,8,12,16,37,0.95,0.409814,309,253,19,1,0.409814,309,0,0,0,0,0,445,826,9,6,9,6,21,6,19,3,21,176,6,19,3,445,826,9,6,9,6,21,6,19,3,21,176,6,19,3,true
    0,0,0,0,0,0,0,0,1,0,0,4,3,2,2,2,6,0.5,0.543478,25,25,2,2,0.543478,25,4,8,0,0,1,21,53,26,82,1,1,4,0,3,1,196,5,1,185,27,21,53,26,82,1,1,4,0,3,1,196,5,1,185,27,false
    0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.8,68,68,2,0,0.8,68,0,0,0,0,0,17,87,7,0,7,0,1,7,1,0,1,1,7,1,0,17,87,7,0,7,0,1,7,1,0,1,1,7,1,0,false
    0.199201,8,62,18,0.0962963,0.165279,156,139,1,7,4,163,12,4,4,20,62,1,0.412457,596,534,2,0,0.412457,596,0,0,0,0,0,849,1620,34,12,34,12,42,0,1,3,42,401,0,1,3,849,1620,34,12,34,12,42,0,1,3,42,401,0,1,3,true
    0.117541,1,6,2,0.0276382,0.0614525,22,22,2,4,4,99,5,6,11,5,42,1,0.499305,359,331,1,0,0.499305,359,0,0,1,1,0,360,796,18,17,18,17,37,0,0,5,37,146,0,0,5,360,796,18,17,18,17,37,0,0,5,37,146,0,0,5,false
    0.0608856,1,3,1,0.0289017,0.0608108,10,9,9,3,3,36,9,15,27,21,36,1,0.515924,162,144,11,0,0.515924,162,2,6,11,21,1,152,346,16,70,2,1,15,0,10,3,182,51,0,167,23,152,346,16,70,2,1,15,0,10,3,182,51,0,167,23,true
    0.248492,10,22,22,0.204861,0.171788,177,123,2,1,1,6,57,3,3,14,19,1,0.263104,256,33,3,0,0.263104,256,1,1,0,0,1,717,864,19,18,1,1,5,0,2,0,42,170,0,2,5,717,864,19,18,1,1,5,0,2,0,42,170,0,2,5,false
    0.878788,1,6,2,0.428571,0.8,24,20,1,1,1,6,2,40,80,2,4,1,0.508772,29,27,3,0,0.508772,29,2,2,0,0,1,28,56,9,2,2,0,2,0,2,0,11,10,0,10,1,28,56,9,2,2,0,2,0,2,0,11,10,0,10,1,true
    0.0496334,3,8,3,0.0181232,0.0336488,45,32,1,2,2,6,0,74,0,0,3,1,0.482327,887,93,3,0,0.482327,887,0,0,2,2,0,952,2483,248,2,248,2,3,248,2,0,3,13,248,2,0,952,2483,248,2,248,2,3,248,2,0,3,13,248,2,0,true
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
    0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.625,5,5,1,0,0.625,5,1,1,0,0,1,3,3,248,2,0,0,0,0,0,0,3,0,248,2,0,3,3,248,2,0,0,0,0,0,0,3,0,248,2,0,false
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
    0.0503432,3,8,3,0.0184275,0.0341515,45,32,1,2,2,6,1,0,0,0,3,1,0.478599,861,93,3,0,0.478599,861,0,0,0,0,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,938,2442,244,2,244,2,3,244,2,0,3,13,244,2,0,true
