    @RELATION poi-3.0-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0,0,0,0,0,0,0,0,2,2,2,14,4,4,6,10,19,1,0.410853,53,53,10,0,0.410853,53,1,1,1,1,1,76,136,2,6,1,2,9,0,9,0,17,30,0,17,0,76,136,2,6,1,2,9,0,9,0,17,30,0,17,0,true
    0.0433213,2,13,2,0.08,0.0923077,12,12,1,2,2,28,6,30,44,14,24,0.0909091,0.0638298,9,8,1,10,0.0638298,9,1,1,0,0,1,132,150,9,9,7,4,10,6,10,1,26,66,6,24,4,132,150,9,9,7,4,10,6,10,1,26,66,6,24,4,true
    0.19305,1,1,1,0.0789474,0.125,12,9,1,0,0,12,5,8,15,8,20,0.846154,0.482269,68,52,11,2,0.482269,68,1,1,0,0,1,73,152,6,11,4,6,12,2,12,2,28,27,2,26,5,73,152,6,11,4,6,12,2,12,2,28,27,2,26,5,true
    0,0,0,0,0,0,0,0,1,1,1,20,7,7,22,10,26,0.411765,0.272727,48,36,7,10,0.228571,48,1,1,0,0,1,128,195,8,13,6,8,16,2,16,4,32,75,2,30,7,162,233,10,15,8,10,21,2,21,4,37,87,2,35,7,true
    0.232134,20,462,53,0.150163,0.169975,138,137,2,7,5,88,8,0,0,11,20,0.666667,0.0799087,70,48,4,2,0.079096,70,0,0,0,0,0,806,909,0,1,0,1,9,0,5,0,9,290,0,5,0,815,919,2,1,2,1,10,0,6,0,10,292,0,6,0,true
    0,0,0,0,0,0,0,0,1,1,1,15,7,21,20,16,27,1,0.359155,51,51,11,0,0.342282,51,1,1,0,0,1,91,152,5,11,3,6,11,2,10,0,27,40,2,24,3,98,159,5,11,3,6,12,2,11,0,28,43,2,25,3,true
    0.678288,39,171,171,0.460371,0.469072,273,273,1,1,1,9,1,22,5,4,10,0.333333,0.0118644,7,7,1,2,0.0118644,7,0,0,0,0,0,583,593,275,2,275,2,6,274,2,0,6,285,274,2,0,583,593,275,2,275,2,6,274,2,0,6,285,274,2,0,true
    0,0,0,0,0,0,0,0,1,0,0,12,1,10,19,1,11,0.545455,0.402985,27,27,6,5,0.402985,27,0,0,2,6,0,40,69,1,4,1,4,10,0,10,0,10,8,0,10,0,40,69,1,4,1,4,10,0,10,0,10,8,0,10,0,true
    0,0,0,0,0,0,0,0,1,6,4,10,10,2,2,11,12,1,0.211268,15,12,2,0,0.211268,15,0,0,0,0,0,56,74,0,0,0,0,1,0,1,0,1,35,0,1,0,56,74,0,0,0,0,1,0,1,0,1,35,0,1,0,true
    0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,0.6,0.333333,14,14,3,2,0.333333,14,0,0,0,0,0,28,44,8,2,8,2,4,6,4,0,4,5,6,4,0,28,44,8,2,8,2,4,6,4,0,4,5,6,4,0,true
    0,0,0,0,0,0,0,0,0,0,0,5,1,5,6,1,6,0.166667,0.172414,5,5,1,5,0.172414,5,2,2,0,0,1,24,30,2,9,0,4,5,0,5,0,21,5,0,21,0,24,30,2,9,0,4,5,0,5,0,21,5,0,21,0,true
    0,0,0,0,0,0,0,0,5,1,1,21,4,72,152,4,24,1,0.626943,121,121,19,0,0.532189,124,0,0,15,17,0,72,213,2,7,2,7,20,0,18,3,20,24,0,18,3,109,259,5,10,5,10,26,0,23,3,26,33,0,23,3,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,24,7,0,1,1,0.714286,10,10,2,0,0.714286,10,0,0,1,2,0,4,8,0,0,0,0,1,0,1,0,1,0,0,1,0,4,8,0,0,0,0,1,0,1,0,1,0,0,1,0,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,21,16,0,2,1,0.791667,19,19,3,0,0.791667,19,0,0,2,2,0,5,20,0,0,0,0,2,0,2,0,2,0,0,2,0,5,20,0,0,0,0,2,0,2,0,2,0,0,2,0,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,2,0.5,0.277778,5,5,1,1,0.277778,5,2,2,0,0,1,13,18,7,5,5,0,1,5,1,0,17,1,5,17,0,13,18,7,5,5,0,1,5,1,0,17,1,5,17,0,true
    0,0,0,0,0,0,0,0,2,1,1,12,4,17,30,11,19,1,0.425287,37,37,9,0,0.425287,37,1,1,3,3,1,50,92,2,5,1,1,8,0,8,0,16,21,0,16,0,50,92,2,5,1,1,8,0,8,0,16,21,0,16,0,true
    0.102459,1,1,1,0.0621762,0.0927835,12,9,1,1,1,24,5,21,20,9,20,1,0.464481,85,79,11,0,0.464481,85,1,1,0,0,1,98,193,18,10,16,5,11,14,10,2,27,42,14,24,5,98,193,18,10,16,5,11,14,10,2,27,42,14,24,5,true
    0.181058,1,1,1,0.133333,0.120879,24,11,1,1,1,15,6,4,7,9,23,1,0.455621,77,62,15,0,0.455621,77,1,1,0,0,1,92,180,8,12,6,7,14,2,14,4,30,39,2,28,7,92,180,8,12,6,7,14,2,14,4,30,39,2,28,7,true
    0,0,0,0,0,0,0,0,1,1,1,15,6,2,5,10,24,0.466667,0.344828,50,38,7,8,0.344828,50,1,1,0,0,1,95,159,8,12,6,7,14,2,14,4,30,47,2,28,7,95,159,8,12,6,7,14,2,14,4,30,47,2,28,7,true
    0.118211,1,3,1,0.0970149,0.166667,13,13,2,2,2,13,6,10,4,14,24,0.636364,0.368,46,43,7,4,0.368,46,1,1,0,0,1,79,134,6,8,4,3,10,2,10,2,26,31,2,24,5,79,134,6,8,4,3,10,2,10,2,26,31,2,24,5,true
    0,0,0,0,0,0,0,0,2,0,0,2,2,17,0,0,2,0.333333,0.4375,7,5,1,2,0.4375,7,1,1,0,0,1,9,13,0,0,0,0,2,0,2,0,2,0,0,2,0,9,13,0,0,0,0,2,0,2,0,2,0,0,2,0,true
    0.0769231,1,3,1,0.0797546,0.109244,13,13,2,2,2,19,5,3,5,16,27,0.416667,0.198675,30,29,5,7,0.198675,30,1,1,0,0,1,121,163,5,9,3,4,11,0,11,1,27,57,0,25,4,121,163,5,9,3,4,11,0,11,1,27,57,0,25,4,true
    0,0,0,0,0,0,0,0,1,3,3,10,0,0,0,0,3,1,0.26,26,22,2,0,0.26,26,0,0,0,0,0,74,104,0,0,0,0,3,0,1,0,3,48,0,1,0,74,104,0,0,0,0,3,0,1,0,3,48,0,1,0,false
    0,0,0,0,0,0,0,0,1,2,2,25,1,15,23,1,11,1,0.502762,91,82,11,0,0.502762,91,0,0,0,0,0,90,210,2,1,2,1,10,1,10,1,10,62,1,10,1,90,210,2,1,2,1,10,1,10,1,10,62,1,10,1,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0.540323,67,67,1,0,0.540323,67,0,0,0,0,0,57,169,54,0,54,0,0,54,0,0,0,0,54,0,0,57,169,54,0,54,0,0,54,0,0,0,0,54,0,0,false
    0,0,0,0,0,0,0,0,1,3,3,26,5,5,11,9,24,1,0.508197,155,151,14,0,0.508197,155,0,0,0,0,0,150,313,3,2,3,2,15,0,13,2,15,88,0,13,2,150,313,3,2,3,2,15,0,13,2,15,88,0,13,2,false
    0,0,0,0,0,0,0,0,2,1,1,11,2,4,12,5,12,1,0.547368,52,52,8,0,0.547368,52,2,2,0,0,1,43,94,4,5,1,1,7,0,7,1,25,15,0,21,4,43,94,4,5,1,1,7,0,7,1,25,15,0,21,4,false
    0,0,0,0,0,0,0,0,3,3,3,62,12,8,16,32,83,1,0.478417,266,263,50,0,0.478417,266,3,3,0,0,1,290,640,13,39,1,16,51,1,49,16,115,121,4,105,24,290,640,13,39,1,16,51,1,49,16,115,121,4,105,24,false
    0,0,0,0,0,0,0,0,0,0,0,5,0,10,15,0,5,1,0.623188,43,43,6,0,0.623188,43,0,0,4,8,0,26,76,1,1,1,1,5,0,5,0,5,7,0,5,0,26,76,1,1,1,1,5,0,5,0,5,7,0,5,0,false
    0.54386,1,4,2,0.169492,0.408163,20,20,1,1,1,10,0,14,29,0,8,1,0.509804,52,52,9,0,0.509804,52,0,0,4,4,0,50,118,1,1,1,1,8,0,8,0,8,18,0,8,0,50,118,1,1,1,1,8,0,8,0,8,18,0,8,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,4,8,1,0.607843,31,31,5,0,0.607843,31,1,1,0,0,1,20,50,1,1,0,0,4,0,4,0,12,4,0,12,0,20,50,1,1,0,0,4,0,4,0,12,4,0,12,0,false
    0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,5,1,0.594595,22,22,3,0,0.594595,22,2,2,0,0,1,15,31,3,3,0,0,2,0,2,0,10,2,0,10,0,15,31,3,3,0,0,2,0,2,0,10,2,0,10,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,12,1,4,8,1,0.595745,28,28,5,0,0.595745,28,1,1,0,0,1,19,46,1,1,0,0,4,0,4,0,9,4,0,9,0,19,46,1,1,0,0,4,0,4,0,9,4,0,9,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,4,8,1,0.62,31,31,5,0,0.62,31,1,1,0,0,1,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,false
    0,0,0,0,0,0,0,0,1,1,1,8,6,6,17,6,12,1,0.585366,48,47,7,0,0.585366,48,1,1,1,1,1,34,89,3,4,0,0,6,0,6,3,18,13,0,14,3,34,89,3,4,0,0,6,0,6,3,18,13,0,14,3,false
    0,0,0,0,0,0,0,0,1,3,3,19,13,7,26,23,34,1,0.487179,114,94,12,0,0.487179,114,1,1,1,3,1,120,258,11,12,1,0,11,0,11,4,36,61,3,31,4,120,258,11,12,1,0,11,0,11,4,36,61,3,31,4,true
    0,0,0,0,0,0,0,0,1,6,3,59,14,8,81,22,46,1,0.462609,266,221,22,0,0.453152,266,1,1,0,0,1,309,661,9,15,3,4,24,0,21,13,42,175,0,35,13,321,673,9,15,3,4,25,0,22,13,43,182,0,36,13,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,4,8,1,0.612245,30,30,5,0,0.612245,30,1,1,0,0,1,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,14,2,4,8,1,0.607843,31,31,5,0,0.607843,31,1,1,0,0,1,20,50,1,1,0,0,4,0,4,0,9,4,0,9,0,20,50,1,1,0,0,4,0,4,0,9,4,0,9,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,4,8,1,0.634615,33,33,5,0,0.634615,33,1,1,0,0,1,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,19,46,1,1,0,0,4,0,4,0,12,4,0,12,0,false
    0,0,0,0,0,0,0,0,1,3,3,48,11,14,24,10,22,1,0.399425,139,112,9,0,0.399425,139,0,0,1,2,0,209,367,3,4,3,4,12,0,8,0,12,126,0,8,0,209,367,3,4,3,4,12,0,8,0,12,126,0,8,0,true
    0.0824053,1,1,1,0.0172956,0.0480349,11,11,2,1,1,43,12,22,45,22,47,1,0.598616,346,306,21,0,0.598616,346,0,0,1,4,0,232,636,10,12,10,12,25,3,20,0,25,119,3,20,0,232,636,10,12,10,12,25,3,20,0,25,119,3,20,0,false
    0,0,0,0,0,0,0,0,3,3,2,8,10,18,24,9,12,1,0.450549,41,37,4,0,0.450549,41,0,0,0,0,0,50,90,0,0,0,0,3,0,3,0,3,20,0,3,0,50,90,0,0,0,0,3,0,3,0,3,20,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,0.666667,18,18,2,0,0.666667,18,3,3,0,0,1,9,17,3,3,0,0,1,0,1,0,10,1,0,10,0,9,17,3,3,0,0,1,0,1,0,10,1,0,10,0,false
    0.159867,2,9,3,0.0709571,0.152985,43,41,1,3,3,55,10,10,24,16,34,1,0.486922,242,180,15,0,0.480989,253,0,0,1,1,0,255,580,6,11,6,11,18,0,14,0,18,170,0,14,0,273,606,9,11,9,11,19,0,15,0,19,178,0,15,0,true
    0,0,0,0,0,0,0,0,1,0,0,28,8,6,109,28,56,1,0.518672,125,125,26,0,0.518672,125,2,2,2,2,1,116,295,12,23,1,11,28,0,25,4,64,28,3,56,8,116,295,12,23,1,11,28,0,25,4,64,28,3,56,8,false
    0,0,0,0,0,0,0,0,1,1,1,57,7,12,16,12,67,1,0.512456,288,287,56,0,0.512456,288,3,3,0,0,1,274,718,13,41,1,18,55,1,55,18,119,97,4,111,26,274,718,13,41,1,18,55,1,55,18,119,97,4,111,26,true
    0,0,0,0,0,0,0,0,0,1,1,10,2,0,0,2,9,1,0.714912,163,163,8,0,0.714912,163,0,0,0,0,0,65,254,12,4,12,4,7,11,7,1,7,18,11,7,1,65,254,12,4,12,4,7,11,7,1,7,18,11,7,1,true
    0,0,0,0,0,0,0,0,5,1,1,14,7,4,5,11,19,1,0.478788,79,74,9,0,0.478788,79,0,0,0,0,0,86,183,0,0,0,0,8,0,8,0,8,47,0,8,0,86,183,0,0,0,0,8,0,8,0,8,47,0,8,0,false
    0,0,0,0,0,0,0,0,0,0,0,4,1,7,2,4,8,1,0.649123,37,37,5,0,0.649123,37,1,1,0,0,1,20,52,1,1,0,0,4,0,4,0,9,4,0,9,0,20,52,1,1,0,0,4,0,4,0,9,4,0,9,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,3,6,2,3,4,1,0.545455,18,18,2,0,0.545455,18,2,2,2,2,1,15,25,3,3,0,0,1,0,1,0,9,1,0,9,0,15,25,3,3,0,0,1,0,1,0,9,1,0,9,0,false
    0.209945,1,4,2,0.0920245,0.201439,30,28,8,3,3,29,0,12,19,0,14,1,0.518644,153,153,14,0,0.518644,153,0,0,0,0,0,142,326,1,0,1,0,14,1,13,0,14,90,1,13,0,142,326,1,0,1,0,14,1,13,0,14,90,1,13,0,true
    0,0,0,0,0,0,0,0,0,1,1,4,0,13,3,0,2,1,0.616114,260,260,3,0,0.616114,260,0,0,1,1,0,162,474,55,2,55,2,2,53,2,0,2,7,53,2,0,162,474,55,2,55,2,2,53,2,0,2,7,53,2,0,false
    0.271693,11,293,24,0.275391,0.337875,141,124,1,2,2,99,10,6,8,16,22,1,0.272374,140,99,6,0,0.272374,140,1,1,0,0,1,374,512,57,2,2,0,6,0,5,1,8,196,53,7,1,374,512,57,2,2,0,6,0,5,1,8,196,53,7,1,true
    0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,4,1,0.565217,26,26,4,0,0.565217,26,1,1,2,4,1,20,49,3,3,2,2,3,0,3,0,8,5,0,8,0,20,49,3,3,2,2,3,0,3,0,8,5,0,8,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,14,2,1,2,1,0.666667,18,18,2,0,0.666667,18,3,3,0,0,1,9,17,3,3,0,0,1,0,1,0,10,1,0,10,0,9,17,3,3,0,0,1,0,1,0,10,1,0,10,0,false
    0.585417,2,4,4,0.113573,0.347458,41,41,2,1,1,9,0,9,2,0,7,1,0.616129,191,191,8,0,0.616129,191,0,0,0,0,0,119,361,38,2,38,2,7,36,7,0,7,51,36,7,0,119,361,38,2,38,2,7,36,7,0,7,51,36,7,0,false
    0,0,0,0,0,0,0,0,1,2,2,9,1,8,1,3,9,1,0.550633,87,87,7,0,0.550633,87,0,0,0,0,0,71,162,4,2,4,2,6,3,6,0,6,17,3,6,0,71,162,4,2,4,2,6,3,6,0,6,17,3,6,0,true
    0.738197,61,6856,332,0.642249,0.739645,377,375,2,5,5,145,133,1,1,140,147,1,0.0956023,50,50,6,0,0.0941385,53,0,0,0,0,0,473,545,2,0,2,0,7,0,5,1,7,300,0,5,1,510,587,16,9,6,3,14,0,12,1,40,310,1,37,2,true
    0,0,0,0,0,0,0,0,1,2,2,7,4,0,0,6,10,0.4,0.0943396,5,5,2,3,0.0862069,5,0,0,0,0,0,48,57,1,0,1,0,4,0,4,1,4,17,0,4,1,53,62,1,0,1,0,5,0,5,1,5,18,0,5,1,false
    0.162726,1,15,3,0.15493,0.20625,33,33,1,3,3,32,10,0,0,14,23,0.857143,0.18593,37,36,6,1,0.18593,37,0,0,0,0,0,162,213,2,0,2,0,9,0,6,2,9,96,0,6,2,162,213,2,0,2,0,9,0,6,2,9,96,0,6,2,false
    0.123871,2,3,3,0.0953846,0.145455,31,24,1,5,3,20,9,0,0,32,36,1,0.457792,141,64,5,0,0.457792,141,0,0,0,0,0,167,325,2,0,2,0,4,0,4,0,4,104,0,4,0,167,325,2,0,2,0,4,0,4,0,4,104,0,4,0,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,8,2,0,1,1,0.764706,13,13,2,0,0.764706,13,0,0,6,6,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0.410673,2,12,2,0.272171,0.357798,89,78,2,5,5,37,85,3,7,31,40,1,0.263158,80,77,7,0,0.263158,80,0,0,0,0,0,224,327,5,1,5,1,9,0,6,0,9,106,0,6,0,224,327,5,1,5,1,9,0,6,0,9,106,0,6,0,true
    0,0,0,0,0,0,0,0,1,3,3,6,2,1,1,2,4,0.5,0.148148,4,4,1,1,0.148148,4,1,1,0,0,1,23,27,3,0,3,0,2,0,1,0,2,12,0,1,0,23,27,3,0,3,0,2,0,1,0,2,12,0,1,0,false
    0,0,0,0,0,0,0,0,1,3,3,11,9,1,4,8,13,1,0.285714,22,22,5,0,0.285714,22,1,1,0,0,1,55,82,3,0,3,0,5,0,4,0,5,26,0,4,0,55,82,3,0,3,0,5,0,4,0,5,26,0,4,0,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0.733333,11,11,2,0,0.733333,11,0,0,1,1,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,0,2,1,0.837209,36,36,3,0,0.837209,36,1,1,0,0,1,7,33,0,0,0,0,2,0,2,0,2,0,0,2,0,7,33,0,0,0,0,2,0,2,0,2,0,0,2,0,true
    0,0,0,0,0,0,0,0,1,5,5,18,8,2,2,8,14,1,0.50625,81,55,6,0,0.50625,81,0,0,0,0,0,79,165,0,0,0,0,6,0,5,0,6,36,0,5,0,79,165,0,0,0,0,6,0,5,0,6,36,0,5,0,true
    0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,0,1,1,0.75,12,12,2,0,0.75,12,0,0,3,3,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,4,9,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,1,4,4,10,5,3,3,4,8,1,0.442308,46,44,4,0,0.442308,46,0,0,0,0,0,58,103,1,0,1,0,4,0,3,0,4,29,0,3,0,58,103,1,0,1,0,4,0,3,0,4,29,0,3,0,false
    0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,1,0.587302,37,37,6,0,0.587302,37,0,0,0,0,0,26,62,1,1,1,1,5,0,5,0,5,7,0,5,0,26,62,1,1,1,1,5,0,5,0,5,7,0,5,0,false
    0,0,0,0,0,0,0,0,3,5,2,19,22,7,12,22,28,1,0.278689,34,31,4,0,0.278689,34,0,0,5,6,0,88,122,0,2,0,2,6,0,3,0,6,43,0,3,0,88,122,0,2,0,2,6,0,3,0,6,43,0,3,0,false
    0,0,0,0,0,0,0,0,2,2,2,17,12,2,2,22,26,1,0.375,36,31,3,0,0.375,36,2,2,0,0,1,60,99,5,5,1,1,4,0,2,0,16,37,0,7,0,60,99,5,5,1,1,4,0,2,0,16,37,0,7,0,true
    0,0,0,0,0,0,0,0,1,1,1,2,6,2,2,24,25,0.5,0.0789474,3,3,1,1,0.0789474,3,0,0,0,0,0,35,38,0,0,0,0,1,0,1,0,1,24,0,1,0,35,38,0,0,0,0,1,0,1,0,1,24,0,1,0,true
