    @RELATION ant-1.6-OSA.arff

    @ATTRIBUTE CC NUMERIC
    @ATTRIBUTE CCL NUMERIC
    @ATTRIBUTE CCO NUMERIC
    @ATTRIBUTE CI NUMERIC
    @ATTRIBUTE CLC NUMERIC
    @ATTRIBUTE CLLC NUMERIC
    @ATTRIBUTE LDC NUMERIC
    @ATTRIBUTE LLDC NUMERIC
    @ATTRIBUTE LCOM5 NUMERIC
    @ATTRIBUTE NL NUMERIC
    @ATTRIBUTE NLE NUMERIC
    @ATTRIBUTE WMC NUMERIC
    @ATTRIBUTE CBO NUMERIC
    @ATTRIBUTE CBOI NUMERIC
    @ATTRIBUTE NII NUMERIC
    @ATTRIBUTE NOI NUMERIC
    @ATTRIBUTE RFC NUMERIC
    @ATTRIBUTE AD NUMERIC
    @ATTRIBUTE CD NUMERIC
    @ATTRIBUTE CLOC NUMERIC
    @ATTRIBUTE DLOC NUMERIC
    @ATTRIBUTE PDA NUMERIC
    @ATTRIBUTE PUA NUMERIC
    @ATTRIBUTE TCD NUMERIC
    @ATTRIBUTE TCLOC NUMERIC
    @ATTRIBUTE DIT NUMERIC
    @ATTRIBUTE NOA NUMERIC
    @ATTRIBUTE NOC NUMERIC
    @ATTRIBUTE NOD NUMERIC
    @ATTRIBUTE NOP NUMERIC
    @ATTRIBUTE LLOC NUMERIC
    @ATTRIBUTE LOC NUMERIC
    @ATTRIBUTE NA NUMERIC
    @ATTRIBUTE NG NUMERIC
    @ATTRIBUTE NLA NUMERIC
    @ATTRIBUTE NLG NUMERIC
    @ATTRIBUTE NLM NUMERIC
    @ATTRIBUTE NLPA NUMERIC
    @ATTRIBUTE NLPM NUMERIC
    @ATTRIBUTE NLS NUMERIC
    @ATTRIBUTE NM NUMERIC
    @ATTRIBUTE NOS NUMERIC
    @ATTRIBUTE NPA NUMERIC
    @ATTRIBUTE NPM NUMERIC
    @ATTRIBUTE NS NUMERIC
    @ATTRIBUTE TLLOC NUMERIC
    @ATTRIBUTE TLOC NUMERIC
    @ATTRIBUTE TNA NUMERIC
    @ATTRIBUTE TNG NUMERIC
    @ATTRIBUTE TNLA NUMERIC
    @ATTRIBUTE TNLG NUMERIC
    @ATTRIBUTE TNLM NUMERIC
    @ATTRIBUTE TNLPA NUMERIC
    @ATTRIBUTE TNLPM NUMERIC
    @ATTRIBUTE TNLS NUMERIC
    @ATTRIBUTE TNM NUMERIC
    @ATTRIBUTE TNOS NUMERIC
    @ATTRIBUTE TNPA NUMERIC
    @ATTRIBUTE TNPM NUMERIC
    @ATTRIBUTE TNS NUMERIC
    @ATTRIBUTE bug {true,false}

@DATA
    0.120163,1,2,2,0.0766962,0.0973451,26,22,2,4,4,48,3,1,2,3,19,1,0.282958,88,80,6,0,0.280255,88,0,0,0,0,0,223,336,1,5,1,5,16,0,5,0,16,144,0,5,0,226,339,1,5,1,5,17,0,6,0,17,145,0,6,0,true
    0.154346,3,21,5,0.0608696,0.124172,77,75,6,7,7,163,9,72,140,17,69,1,0.517957,649,622,29,0,0.517957,649,1,3,5,5,3,604,1265,22,11,22,11,52,0,28,7,52,340,0,28,7,604,1265,22,11,22,11,52,0,28,7,52,340,0,28,7,true
    0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,0,2,1,0.8,20,20,3,0,0.8,20,0,0,5,5,0,5,21,0,0,0,0,2,0,2,1,2,0,0,2,1,5,21,0,0,0,0,2,0,2,1,2,0,0,2,1,false
    0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,1,0.631579,24,24,4,0,0.631579,24,0,0,0,0,0,14,33,1,1,1,1,3,0,3,0,3,5,0,3,0,14,33,1,1,1,1,3,0,3,0,3,5,0,3,0,false
    0.1669,6,50,14,0.11086,0.186141,147,137,7,8,4,136,18,7,15,17,48,1,0.482986,440,389,23,0,0.398693,488,1,1,0,0,1,471,995,9,10,9,10,31,0,22,1,31,235,0,22,1,736,1326,14,23,14,23,75,0,65,2,75,328,0,65,2,true
    0,0,0,0,0,0,0,0,1,2,2,11,1,19,16,2,9,1,0.588235,60,60,7,0,0.588235,60,0,0,0,0,0,42,109,4,2,4,2,7,1,6,0,7,18,1,6,0,42,109,4,2,4,2,7,1,6,0,7,18,1,6,0,false
    0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0.714286,10,10,1,0,0.714286,10,0,0,0,0,0,4,8,2,0,2,0,0,2,0,0,0,0,2,0,0,4,8,2,0,2,0,0,2,0,0,0,0,2,0,0,false
    0.0396226,3,14,4,0.0385027,0.0596491,36,34,1,20,4,135,14,1,1,32,53,1,0.337979,291,239,6,0,0.337979,291,1,1,0,0,1,570,935,18,2,18,2,21,1,5,0,21,371,1,5,0,570,935,18,2,18,2,21,1,5,0,21,371,1,5,0,false
    0,0,0,0,0,0,0,0,1,1,1,8,4,0,0,6,10,1,0.596491,34,34,5,0,0.596491,34,3,3,0,0,1,23,60,8,0,1,0,4,0,4,0,19,8,1,16,4,23,60,8,0,1,0,4,0,4,0,19,8,1,16,4,false
    0,0,0,0,0,0,0,0,1,6,6,23,1,2,2,1,4,1,0.5,66,47,4,0,0.5,66,0,0,0,0,0,66,132,4,0,4,0,3,0,3,0,3,32,0,3,0,66,132,4,0,4,0,3,0,3,0,3,32,0,3,0,false
    0,0,0,0,0,0,0,0,11,5,5,183,23,459,707,75,174,1,0.590308,1072,1037,88,0,0.589122,1094,0,0,0,0,0,744,1950,32,22,32,22,99,12,87,19,99,368,12,87,19,763,1992,33,23,33,23,102,12,90,19,102,377,12,90,19,true
    0,0,0,0,0,0,0,0,1,2,2,7,1,255,524,1,6,1,0.646154,42,39,6,0,0.646154,42,0,0,20,342,0,23,65,1,1,1,1,5,0,5,1,5,7,0,5,1,23,65,1,1,1,1,5,0,5,1,5,7,0,5,1,true
    0,0,0,0,0,0,0,0,10,4,4,50,8,23,23,20,38,1,0.568376,266,253,18,0,0.568376,266,0,0,2,2,0,202,492,6,3,6,3,18,5,17,0,18,92,5,17,0,202,492,6,3,6,3,18,5,17,0,18,92,5,17,0,true
    0.179048,3,12,5,0.11032,0.198473,62,52,1,4,3,63,2,2,14,7,27,1,0.499044,261,236,19,0,0.499044,261,0,0,0,0,0,262,562,5,7,5,7,20,0,18,7,20,147,0,18,7,262,562,5,7,5,7,20,0,18,7,20,147,0,18,7,true
    0,0,0,0,0,0,0,0,1,4,4,58,9,11,22,11,32,1,0.496222,197,178,20,0,0.496222,197,0,0,0,0,0,200,431,11,8,11,8,21,0,19,5,21,104,0,19,5,200,431,11,8,11,8,21,0,19,5,21,104,0,19,5,true
    0,0,0,0,0,0,0,0,1,4,4,47,7,31,37,11,34,1,0.527859,180,177,20,0,0.527859,180,1,1,0,0,1,161,367,7,5,7,5,23,0,19,6,23,74,0,19,6,161,367,7,5,7,5,23,0,19,6,23,74,0,19,6,true
    0,0,0,0,0,0,0,0,3,4,4,40,7,314,622,20,50,1,0.626214,258,258,21,0,0.626214,258,1,1,126,250,1,154,440,9,9,8,8,30,0,20,6,35,67,0,25,7,154,440,9,9,8,8,30,0,20,6,35,67,0,25,7,true
    0.222222,1,4,1,0.0944882,0.176471,12,12,1,2,2,14,5,3,2,5,10,1,0.451613,56,48,6,0,0.451613,56,2,3,0,0,2,68,127,10,11,1,1,5,0,5,1,42,35,0,32,9,68,127,10,11,1,1,5,0,5,1,42,35,0,32,9,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,14,2,0,1,1,0.863636,19,19,2,0,0.863636,19,0,0,9,10,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,3,9,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,0,0,0,5,1,7,7,0,5,1,0.837209,36,36,6,0,0.837209,36,0,0,2,2,0,7,42,0,2,0,2,5,0,5,2,5,0,0,5,2,7,42,0,2,0,2,5,0,5,2,5,0,0,5,2,false
    0,0,0,0,0,0,0,0,1,4,4,73,14,18,21,45,73,1,0.413729,223,198,17,0,0.413729,223,2,2,0,0,1,316,584,15,18,6,9,28,0,16,2,63,156,0,41,9,316,584,15,18,6,9,28,0,16,2,63,156,0,41,9,true
    0.0257143,1,4,1,0.026699,0.0423729,11,10,1,3,3,47,12,0,0,17,32,1,0.391076,149,133,13,0,0.396419,155,2,2,0,0,1,232,403,18,3,18,3,15,0,12,4,15,130,0,12,4,236,412,20,3,20,3,15,0,12,4,15,130,0,12,4,false
    0,0,0,0,0,0,0,0,4,3,3,20,2,21,38,1,11,1,0.552795,89,88,6,0,0.552795,89,0,0,7,18,0,72,172,3,2,3,2,10,0,5,2,10,37,0,5,2,72,172,3,2,3,2,10,0,5,2,10,37,0,5,2,false
    0,0,0,0,0,0,0,0,0,0,0,4,3,11,32,3,7,1,0.617021,29,29,4,0,0.617021,29,1,2,11,11,2,18,46,4,3,1,1,4,0,3,1,14,5,0,8,3,18,46,4,3,1,1,4,0,3,1,14,5,0,8,3,false
    0,0,0,0,0,0,0,0,0,0,0,1,0,20,1,0,1,1,0.823529,14,14,2,0,0.823529,14,0,0,18,24,0,3,12,0,0,0,0,1,0,1,0,1,0,0,1,0,3,12,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,2,5,5,16,2,1,0,3,7,1,0.460317,58,56,5,0,0.460317,58,1,2,0,0,2,68,113,5,2,2,0,4,0,4,0,14,32,0,9,2,68,113,5,2,2,0,4,0,4,0,14,32,0,9,2,true
    0,0,0,0,0,0,0,0,1,3,3,24,5,0,0,9,18,1,0.511494,89,77,9,0,0.511494,89,2,4,0,0,2,85,171,8,5,4,2,9,0,8,2,23,47,0,16,5,85,171,8,5,4,2,9,0,8,2,23,47,0,16,5,false
    0,0,0,0,0,0,0,0,1,4,4,10,3,1,0,4,9,1,0.53,53,52,5,0,0.53,53,2,4,0,0,2,47,90,5,3,1,0,5,0,4,0,19,26,0,12,3,47,90,5,3,1,0,5,0,4,0,19,26,0,12,3,false
    0,0,0,0,0,0,0,0,1,2,2,9,3,1,0,6,10,1,0.535714,45,45,5,0,0.535714,45,1,2,0,0,2,39,80,4,2,1,0,4,0,4,0,14,20,0,9,2,39,80,4,2,1,0,4,0,4,0,14,20,0,9,2,false
    0,0,0,0,0,0,0,0,1,3,3,23,5,1,0,9,19,1,0.48538,83,83,7,0,0.48538,83,2,4,0,0,2,88,178,13,5,9,2,10,0,6,2,24,46,0,14,5,88,178,13,5,9,2,10,0,6,2,24,46,0,14,5,false
    0.186131,1,4,1,0.0549451,0.120482,10,10,1,4,4,19,5,1,0,9,17,1,0.540373,87,86,6,0,0.551351,102,2,4,0,0,2,74,158,7,4,3,1,8,0,5,1,22,41,0,13,4,83,182,8,5,4,2,10,0,7,2,24,43,0,15,5,false
    0,0,0,0,0,0,0,0,1,4,4,19,7,1,0,13,21,1,0.520958,87,86,6,0,0.520958,87,2,4,0,0,2,80,164,7,4,3,1,8,0,5,1,22,46,0,13,4,80,164,7,4,3,1,8,0,5,1,22,46,0,13,4,false
    0,0,0,0,0,0,0,0,1,3,3,17,4,1,0,8,15,1,0.503876,65,65,6,0,0.503876,65,2,4,0,0,2,64,127,7,4,3,1,7,0,5,1,21,34,0,13,4,64,127,7,4,3,1,7,0,5,1,21,34,0,13,4,false
    0,0,0,0,0,0,0,0,1,7,6,37,6,1,0,11,24,1,0.409836,100,100,8,0,0.438596,125,2,4,0,0,2,144,256,13,7,9,4,13,0,7,3,27,79,0,15,6,160,300,15,9,11,6,17,0,11,5,31,83,0,19,8,true
    0,0,0,0,0,0,0,0,2,3,3,27,0,0,0,0,9,1,0.36646,59,57,10,0,0.36646,59,0,0,0,0,0,102,174,4,0,4,0,9,0,9,0,9,54,0,9,0,102,174,4,0,4,0,9,0,9,0,9,54,0,9,0,false
    0,0,0,0,0,0,0,0,2,10,8,20,2,1,0,2,6,1,0.45614,52,52,5,0,0.45614,52,1,2,0,0,2,62,115,6,2,3,0,4,0,4,0,14,34,0,9,2,62,115,6,2,3,0,4,0,4,0,14,34,0,9,2,false
    0,0,0,0,0,0,0,0,1,3,3,14,4,1,0,7,14,1,0.54918,67,67,6,0,0.54918,67,2,4,0,0,2,55,117,7,4,3,1,7,0,5,1,21,28,0,13,4,55,117,7,4,3,1,7,0,5,1,21,28,0,13,4,false
    0.188889,1,4,1,0.0574713,0.120482,10,10,1,4,4,19,5,1,0,9,17,1,0.525641,82,81,6,0,0.538889,97,2,4,0,0,2,74,150,7,4,3,1,8,0,5,1,22,41,0,13,4,83,174,8,5,4,2,10,0,7,2,24,43,0,15,5,false
    0,0,0,0,0,0,0,0,1,4,4,14,4,1,0,7,14,1,0.520661,63,63,6,0,0.520661,63,2,4,0,0,2,58,118,8,4,4,1,7,0,5,1,21,29,0,13,4,58,118,8,4,4,1,7,0,5,1,21,29,0,13,4,false
    0,0,0,0,0,0,0,0,1,4,4,30,5,1,0,9,19,1,0.454545,90,90,7,0,0.454545,90,2,4,0,0,2,108,203,14,5,10,2,10,0,6,2,24,60,0,14,5,108,203,14,5,10,2,10,0,6,2,24,60,0,14,5,false
    0.0955166,3,11,3,0.0409357,0.0668103,35,31,2,4,4,44,17,8,5,8,27,1,0.450704,128,128,20,0,0.408917,321,1,2,0,0,2,156,365,8,2,5,0,19,0,19,1,29,84,0,24,3,464,855,37,18,33,4,53,0,49,16,134,229,0,120,35,false
    0,0,0,0,0,0,0,0,1,8,8,30,12,4,4,13,21,1,0.309392,56,56,8,0,0.309392,56,0,0,0,0,0,125,193,5,2,5,2,8,3,7,5,8,74,3,7,5,125,193,5,2,5,2,8,3,7,5,8,74,3,7,5,false
    0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,1,1,0.333333,14,13,2,0,0.333333,14,0,0,0,0,0,28,39,1,1,1,1,1,0,1,0,1,20,0,1,0,28,39,1,1,1,1,1,0,1,0,1,20,0,1,0,false
    0,0,0,0,0,0,0,0,4,1,1,35,3,7,16,3,29,1,0.56044,153,152,27,0,0.56044,153,0,0,0,0,0,120,304,11,10,11,10,26,0,26,6,26,48,0,26,6,120,304,11,10,11,10,26,0,26,6,26,48,0,26,6,true
    0.0476415,1,7,1,0.0235656,0.0421687,23,21,1,3,3,21,12,7,1,31,34,1,0.262295,48,35,4,0,0.448505,405,1,1,0,0,1,135,228,11,3,5,0,3,0,3,0,21,83,5,20,0,498,976,14,4,8,1,29,0,28,1,71,261,5,65,1,true
    0.115175,3,15,4,0.0581633,0.118881,57,51,1,3,3,19,11,9,4,22,26,1,0.369427,58,57,3,0,0.524917,474,1,1,0,0,1,99,205,13,3,7,0,4,0,2,0,22,50,5,19,0,429,980,30,3,24,0,33,0,30,1,75,222,5,71,1,true
    0,0,0,0,0,0,0,0,1,3,3,11,5,3,2,6,10,1,0.361446,30,30,3,0,0.361446,30,1,1,0,0,1,53,81,0,2,0,2,4,0,2,0,4,29,0,2,0,53,81,0,2,0,2,4,0,2,0,4,29,0,2,0,false
    0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,0,1,1,0.818182,18,18,2,0,0.818182,18,0,0,2,2,0,4,16,0,0,0,0,1,0,1,0,1,0,0,1,0,4,16,0,0,0,0,1,0,1,0,1,0,0,1,0,false
    0,0,0,0,0,0,0,0,1,1,1,6,0,5,6,0,5,1,0.5,22,22,6,0,0.5,22,0,0,1,1,0,22,44,2,2,2,2,5,0,5,1,5,7,0,5,1,22,44,2,2,2,2,5,0,5,1,5,7,0,5,1,false
    0,0,0,0,0,0,0,0,1,1,1,4,1,2,2,2,5,1,0.529412,18,18,4,0,0.529412,18,1,1,0,0,1,16,30,3,3,1,1,3,0,3,0,8,6,0,8,1,16,30,3,3,1,1,3,0,3,0,8,6,0,8,1,false
    0,0,0,0,0,0,0,0,1,2,2,8,3,3,3,5,8,1,0.38983,23,23,3,0,0.38983,23,1,1,0,0,1,36,59,2,0,2,0,3,1,2,0,3,15,1,2,0,36,59,2,0,2,0,3,1,2,0,3,15,1,2,0,false
    0,0,0,0,0,0,0,0,1,3,3,20,2,0,0,0,2,1,0.487562,98,96,1,0,0.487562,98,3,3,0,0,1,103,142,23,0,16,0,2,0,0,1,17,51,1,12,5,103,142,23,0,16,0,2,0,0,1,17,51,1,12,5,false
    0,0,0,0,0,0,0,0,1,4,4,25,10,0,0,32,38,1,0.378378,84,79,2,0,0.378378,84,3,3,0,0,1,138,212,8,1,1,1,6,0,1,0,21,88,1,13,4,138,212,8,1,1,1,6,0,1,0,21,88,1,13,4,false
    0.1493,1,8,2,0.0983607,0.148148,24,24,2,3,3,33,6,0,0,9,15,1,0.289474,66,62,2,0,0.289474,66,2,2,0,0,1,162,244,15,8,1,1,6,0,1,0,52,89,0,32,6,162,244,15,8,1,1,6,0,1,0,52,89,0,32,6,true
    0.149499,4,24,6,0.103947,0.179558,79,65,1,3,3,98,13,2,3,33,74,1,0.462908,312,292,33,0,0.462908,312,2,2,2,2,1,362,760,32,19,23,10,41,1,32,21,76,172,1,57,28,362,760,32,19,23,10,41,1,32,21,76,172,1,57,28,false
    0,0,0,0,0,0,0,0,1,4,4,84,13,3,13,60,82,1,0.373162,203,181,17,0,0.383275,220,2,2,0,0,1,341,590,20,9,11,0,22,0,16,6,57,189,0,41,13,354,620,22,12,12,1,25,0,19,7,65,192,0,49,15,true
    0.183193,2,8,4,0.141479,0.181818,44,42,1,8,6,53,8,0,0,13,20,1,0.197917,57,45,3,0,0.197917,57,2,2,0,0,1,231,311,15,9,6,0,7,0,2,1,42,162,0,27,8,231,311,15,9,6,0,7,0,2,1,42,162,0,27,8,true
    0,0,0,0,0,0,0,0,2,2,2,12,9,1,1,18,24,1,0.396694,48,45,4,0,0.396694,48,2,3,0,0,2,73,122,13,10,4,1,6,1,3,2,41,38,1,28,9,73,122,13,10,4,1,6,1,3,2,41,38,1,28,9,false
    0,0,0,0,0,0,0,0,0,1,1,6,3,7,10,1,5,1,0.592593,32,32,5,0,0.592593,32,2,2,3,7,1,22,51,11,11,2,2,4,0,4,2,39,8,0,29,9,22,51,11,11,2,2,4,0,4,2,39,8,0,29,9,false
    0,0,0,0,0,0,0,0,1,6,5,81,12,1,0,28,47,1,0.339109,137,124,16,0,0.355658,154,2,3,0,0,2,267,432,20,9,11,0,19,0,15,11,54,140,0,40,18,279,462,23,12,12,1,22,0,18,11,64,143,0,49,19,true
    0.282158,2,17,3,0.388889,0.375,28,24,1,4,4,15,4,0,0,5,7,1,0.189873,15,11,1,0,0.189873,15,3,3,0,0,1,64,72,12,10,1,1,2,0,0,0,44,37,0,30,11,64,72,12,10,1,1,2,0,0,0,44,37,0,30,11,false
    0.480519,1,4,1,0.52,0.478261,13,11,1,3,3,4,4,0,0,5,6,1,0.342857,12,10,1,0,0.342857,12,3,3,0,0,1,23,25,11,9,0,0,1,0,0,0,43,12,0,29,10,23,25,11,9,0,0,1,0,0,0,43,12,0,29,10,false
    0,0,0,0,0,0,0,0,1,2,2,11,4,0,0,4,8,1,0.609756,50,47,5,0,0.609756,50,2,2,0,0,1,32,56,12,9,3,0,4,0,4,3,39,14,0,29,10,32,56,12,9,3,0,4,0,4,3,39,14,0,29,10,false
    0.117284,1,3,1,0.068323,0.0860215,11,8,1,3,3,17,5,0,0,9,14,1,0.354167,51,47,3,0,0.354167,51,2,2,0,0,1,93,161,12,10,3,1,5,0,2,1,40,48,0,27,8,93,161,12,10,3,1,5,0,2,1,40,48,0,27,8,false
    0.0511883,1,4,1,0.0757576,0.103448,10,9,1,4,4,16,4,0,0,4,10,1,0.304,38,37,6,0,0.304,38,2,2,0,0,1,87,132,13,9,4,0,6,0,5,3,41,37,0,30,10,87,132,13,9,4,0,6,0,5,3,41,37,0,30,10,false
    0,0,0,0,0,0,0,0,1,1,1,23,8,0,0,29,42,1,0.491525,87,87,14,0,0.491525,87,2,2,0,0,1,90,167,13,9,4,0,13,0,13,3,48,41,0,38,10,90,167,13,9,4,0,13,0,13,3,48,41,0,38,10,false
    0.0334324,3,16,3,0.0349515,0.0493827,18,16,1,6,6,81,9,1,0,12,31,1,0.327801,158,140,15,0,0.327801,158,3,5,0,0,2,324,515,26,13,16,1,19,0,14,10,95,193,0,78,25,324,515,26,13,16,1,19,0,14,10,95,193,0,78,25,true
    0,0,0,0,0,0,0,0,1,3,3,28,14,0,0,33,51,0.941176,0.440217,81,73,16,1,0.440217,81,4,4,0,0,1,103,189,43,14,3,0,18,0,16,11,110,47,0,81,48,103,189,43,14,3,0,18,0,16,11,110,47,0,81,48,false
    0.0338137,3,14,3,0.035248,0.0510638,27,24,1,4,4,75,18,2,0,24,45,1,0.386046,166,147,18,0,0.335219,237,2,2,0,0,1,264,481,25,9,16,0,21,0,17,8,56,140,0,42,15,470,766,35,13,26,3,35,0,27,13,75,257,0,57,21,false
    0,0,0,0,0,0,0,0,1,1,1,7,5,0,0,7,10,1,0.515152,34,34,4,0,0.515152,34,2,2,0,0,1,32,54,4,2,2,0,3,0,3,2,27,13,0,25,3,32,54,4,2,2,0,3,0,3,2,27,13,0,25,3,false
    0,0,0,0,0,0,0,0,1,5,5,99,16,4,14,29,60,1,0.355596,197,185,25,0,0.355596,197,2,2,2,2,1,357,592,30,15,21,6,31,0,24,14,66,186,0,49,21,357,592,30,15,21,6,31,0,24,14,66,186,0,49,21,true
    0.188235,2,9,2,0.186916,0.192771,20,16,1,4,4,19,6,0,0,9,16,0.428571,0.186275,19,19,3,4,0.186275,19,3,4,0,0,1,83,107,16,12,6,0,7,0,6,5,83,40,0,70,20,83,107,16,12,6,0,7,0,6,5,83,40,0,70,20,false
    0.397516,2,9,2,0.350877,0.347826,20,16,1,2,2,12,4,0,0,8,13,0.166667,0.178571,10,10,1,5,0.178571,10,2,2,0,0,1,46,57,13,9,4,0,5,0,5,4,40,18,0,30,11,46,57,13,9,4,0,5,0,5,4,40,18,0,30,11,false
    0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0.851852,23,23,2,0,0.851852,23,3,3,0,0,1,4,8,32,19,0,0,1,0,1,0,77,0,1,58,28,4,8,32,19,0,0,1,0,1,0,77,0,1,58,28,false
    0,0,0,0,0,0,0,0,1,1,1,13,9,3,3,14,25,1,0.589744,69,66,11,0,0.589744,69,3,3,2,4,1,48,119,13,14,2,3,11,0,10,4,50,18,0,39,13,48,119,13,14,2,3,11,0,10,4,50,18,0,39,13,false
